Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Our Lady of the Lake,Texas A&M-CC;,0,0,0,5,0,Bryce Douvier Turnover.
Our Lady of the Lake,Texas A&M-CC;,0,0,0,12,0,Alex Sattley missed Three Point Jumper.
Our Lady of the Lake,Texas A&M-CC;,0,0,0,12,0,Bryce Douvier Defensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,0,0,0,27,0,Foul on Alex Sattley.
Our Lady of the Lake,Texas A&M-CC;,0,1,0,27,1,Rashawn Thomas made Free Throw.
Our Lady of the Lake,Texas A&M-CC;,0,2,0,27,1,Rashawn Thomas made Free Throw.
Our Lady of the Lake,Texas A&M-CC;,0,2,0,50,0,Darion Brown missed Jumper.
Our Lady of the Lake,Texas A&M-CC;,0,2,0,50,0,Rashawn Thomas Defensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,0,2,1,3,0,Brandon Pye missed Jumper.
Our Lady of the Lake,Texas A&M-CC;,0,2,1,3,0,Bryce Douvier Offensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,7,1,Bryce Douvier made Layup.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,19,0,Brandell Collins missed Layup.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,19,0,Bryce Douvier Defensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,27,0,Foul on Christian Wood-Dvorak.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,45,0,Rashawn Thomas Turnover.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,53,0,Kellen Sweetwyne missed Three Point Jumper.
Our Lady of the Lake,Texas A&M-CC;,0,4,1,53,0,Jelani Currie Defensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,0,4,2,1,0,Rashawn Thomas Turnover.
Our Lady of the Lake,Texas A&M-CC;,3,4,2,10,1,Christian Wood-Dvorak made Three Point Jumper. Assisted by Alex Sattley.
Our Lady of the Lake,Texas A&M-CC;,3,4,2,25,0,Jelani Currie missed Layup.
Our Lady of the Lake,Texas A&M-CC;,3,4,2,25,0,Rashawn Thomas Offensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,32,1,Rashawn Thomas made Two Point Tip Shot.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,39,0,Alex Sattley Turnover.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,43,0,Hameed Ali Steal.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,44,0,Foul on Alex Sattley.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,44,0,Rashawn Thomas missed Free Throw.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,44,0,Texas A&M-CC; Deadball Team Rebound.
Our Lady of the Lake,Texas A&M-CC;,3,6,2,44,0,Jelani Currie Turnover.
Our Lady of the Lake,Texas A&M-CC;,3,6,3,8,0,Christian Wood-Dvorak Offensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,3,6,3,8,0,Christian Wood-Dvorak missed Jumper.
Our Lady of the Lake,Texas A&M-CC;,5,6,3,16,1,Christian Wood-Dvorak made Two Point Tip Shot.
Our Lady of the Lake,Texas A&M-CC;,5,6,3,31,0,Hameed Ali missed Jumper.
Our Lady of the Lake,Texas A&M-CC;,5,6,3,31,0,Martynas Gaizauskas Defensive Rebound.
Our Lady of the Lake,Texas A&M-CC;,5,6,3,34,0,Foul on Bryce Douvier.
