Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Texas A&M-CC;,CS Fullerton,0,2,0,18,1,Joe Boyd made Layup. Assisted by Josh Gentry.
Texas A&M-CC;,CS Fullerton,0,2,0,18,1,Joe Boyd made Layup. Assisted by Josh Gentry.
Texas A&M-CC;,CS Fullerton,0,2,0,54,0,Ehab Amin missed Layup.
Texas A&M-CC;,CS Fullerton,0,2,0,54,0,Steve McClellan Defensive Rebound.
Texas A&M-CC;,CS Fullerton,0,2,0,54,0,Steve McClellan Defensive Rebound.
Texas A&M-CC;,CS Fullerton,0,5,1,1,1,Moses Morgan made Three Point Jumper. Assisted by Alex Harris.
Texas A&M-CC;,CS Fullerton,2,5,1,28,1,Rashawn Thomas made Jumper.
Texas A&M-CC;,CS Fullerton,2,5,1,40,0,Alex Harris missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,2,5,1,40,0,Dale Francis Defensive Rebound.
Texas A&M-CC;,CS Fullerton,2,5,1,40,0,Dale Francis Defensive Rebound.
Texas A&M-CC;,CS Fullerton,2,5,1,56,0,Rashawn Thomas missed Jumper.
Texas A&M-CC;,CS Fullerton,2,5,1,56,0,Dale Francis Offensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,2,8,1,Emmanuel Toney made Jumper. Assisted by Rashawn Thomas.
Texas A&M-CC;,CS Fullerton,4,5,2,23,0,Josh Gentry Turnover.
Texas A&M-CC;,CS Fullerton,4,5,2,32,0,Foul on Josh Gentry.
Texas A&M-CC;,CS Fullerton,4,5,2,39,0,Emmanuel Toney missed Jumper.
Texas A&M-CC;,CS Fullerton,4,5,2,39,0,Joe Boyd Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,2,39,0,Joe Boyd Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,2,45,0,Alex Harris Turnover.
Texas A&M-CC;,CS Fullerton,4,5,2,45,0,Foul on Alex Harris.
Texas A&M-CC;,CS Fullerton,4,5,2,45,0,Foul on Alex Harris.
Texas A&M-CC;,CS Fullerton,4,5,3,10,0,John Jordan missed Jumper.
Texas A&M-CC;,CS Fullerton,4,5,3,10,0,Alex Harris Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,14,0,Foul on John Jordan.
Texas A&M-CC;,CS Fullerton,4,5,3,14,0,Foul on John Jordan.
Texas A&M-CC;,CS Fullerton,4,5,3,22,0,Moses Morgan missed Jumper.
Texas A&M-CC;,CS Fullerton,4,5,3,22,0,Dale Francis Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,22,0,Dale Francis Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,32,0,Rashawn Thomas missed Jumper.
Texas A&M-CC;,CS Fullerton,4,5,3,32,0,Rashawn Thomas Offensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,32,0,Rashawn Thomas Offensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,37,0,Rashawn Thomas missed Jumper.
Texas A&M-CC;,CS Fullerton,4,5,3,37,0,Josh Gentry Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,5,3,37,0,Josh Gentry Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,7,3,42,1,Alex Harris made Layup. Assisted by Josh Gentry.
Texas A&M-CC;,CS Fullerton,4,7,3,42,1,Alex Harris made Layup. Assisted by Josh Gentry.
Texas A&M-CC;,CS Fullerton,4,7,4,17,0,Bryce Douvier missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,4,7,4,17,0,Kennedy Esume Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,7,4,17,0,Kennedy Esume Defensive Rebound.
Texas A&M-CC;,CS Fullerton,4,7,4,27,0,Official TV Timeout
Texas A&M-CC;,CS Fullerton,4,7,4,50,0,Jamar Akoh missed Jumper.
Texas A&M-CC;,CS Fullerton,4,7,4,50,0,Jelani Currie Block.
Texas A&M-CC;,CS Fullerton,4,7,4,50,0,Jelani Currie Block.
Texas A&M-CC;,CS Fullerton,4,7,4,52,0,Jamar Akoh Turnover.
Texas A&M-CC;,CS Fullerton,4,7,4,52,0,Dale Francis Steal.
Texas A&M-CC;,CS Fullerton,4,7,4,52,0,Dale Francis Steal.
Texas A&M-CC;,CS Fullerton,4,7,4,52,0,Jamar Akoh Offensive Rebound.
Texas A&M-CC;,CS Fullerton,4,7,4,52,0,Jamar Akoh Offensive Rebound.
Texas A&M-CC;,CS Fullerton,7,7,5,23,1,John Jordan made Three Point Jumper. Assisted by Dale Francis.
Texas A&M-CC;,CS Fullerton,7,7,5,45,0,Alex Harris Turnover.
Texas A&M-CC;,CS Fullerton,7,7,5,47,0,Jelani Currie Steal.
Texas A&M-CC;,CS Fullerton,7,7,5,47,0,Jelani Currie Turnover.
Texas A&M-CC;,CS Fullerton,7,7,5,47,0,Kennedy Esume Steal.
Texas A&M-CC;,CS Fullerton,7,7,5,47,0,Kennedy Esume Turnover.
Texas A&M-CC;,CS Fullerton,9,7,5,58,1,Jelani Currie made Jumper.
Texas A&M-CC;,CS Fullerton,9,7,5,59,0,Foul on Lanerryl Johnson.
Texas A&M-CC;,CS Fullerton,9,7,5,59,0,Foul on Lanerryl Johnson.
Texas A&M-CC;,CS Fullerton,10,7,5,59,1,Jelani Currie made Free Throw.
Texas A&M-CC;,CS Fullerton,10,7,5,59,1,Jelani Currie made Free Throw.
Texas A&M-CC;,CS Fullerton,10,7,6,18,0,Foul on Dale Francis.
Texas A&M-CC;,CS Fullerton,10,7,6,18,0,Foul on Dale Francis.
Texas A&M-CC;,CS Fullerton,10,8,6,18,1,Steve McClellan made Free Throw.
Texas A&M-CC;,CS Fullerton,10,8,6,18,1,Steve McClellan made Free Throw.
Texas A&M-CC;,CS Fullerton,10,9,6,18,1,Steve McClellan made Free Throw.
Texas A&M-CC;,CS Fullerton,10,9,6,18,1,Steve McClellan made Free Throw.
Texas A&M-CC;,CS Fullerton,10,9,6,43,0,Foul on Viktor Juricek.
Texas A&M-CC;,CS Fullerton,10,9,6,43,0,Foul on Viktor Juricek.
Texas A&M-CC;,CS Fullerton,10,9,6,56,0,Foul on T.J. Traylor.
Texas A&M-CC;,CS Fullerton,10,9,6,56,0,Foul on T.J. Traylor.
Texas A&M-CC;,CS Fullerton,10,9,7,14,0,Lanerryl Johnson missed Jumper.
Texas A&M-CC;,CS Fullerton,10,9,7,14,0,Lanerryl Johnson missed Jumper.
Texas A&M-CC;,CS Fullerton,10,9,7,14,0,John Jordan Defensive Rebound.
Texas A&M-CC;,CS Fullerton,10,9,7,14,0,John Jordan Defensive Rebound.
Texas A&M-CC;,CS Fullerton,10,9,7,38,0,Foul on Moses Morgan.
Texas A&M-CC;,CS Fullerton,11,9,7,38,1,Bryce Douvier made Free Throw.
Texas A&M-CC;,CS Fullerton,11,9,7,38,1,Bryce Douvier made Free Throw.
Texas A&M-CC;,CS Fullerton,12,9,7,38,1,Bryce Douvier made Free Throw.
Texas A&M-CC;,CS Fullerton,12,9,7,38,1,Bryce Douvier made Free Throw.
Texas A&M-CC;,CS Fullerton,12,11,7,57,1,Sheldon Blackwell made Layup.
Texas A&M-CC;,CS Fullerton,12,11,7,57,1,Sheldon Blackwell made Layup.
Texas A&M-CC;,CS Fullerton,12,11,8,7,0,Rashawn Thomas Turnover.
Texas A&M-CC;,CS Fullerton,12,11,8,7,0,Rashawn Thomas Turnover.
Texas A&M-CC;,CS Fullerton,12,11,8,9,0,Moses Morgan Steal.
Texas A&M-CC;,CS Fullerton,12,11,8,9,0,Moses Morgan Steal.
Texas A&M-CC;,CS Fullerton,12,11,8,11,0,Lanerryl Johnson missed Layup.
Texas A&M-CC;,CS Fullerton,12,11,8,11,0,Lanerryl Johnson missed Layup.
Texas A&M-CC;,CS Fullerton,12,11,8,11,0,Jelani Currie Block.
Texas A&M-CC;,CS Fullerton,12,11,8,11,0,Jelani Currie Block.
Texas A&M-CC;,CS Fullerton,12,11,8,13,0,Bryce Douvier Defensive Rebound.
Texas A&M-CC;,CS Fullerton,12,11,8,13,0,Bryce Douvier Defensive Rebound.
Texas A&M-CC;,CS Fullerton,14,11,8,17,1,John Jordan made Layup.
Texas A&M-CC;,CS Fullerton,14,11,8,17,1,John Jordan made Layup.
Texas A&M-CC;,CS Fullerton,14,11,8,17,0,Official TV Timeout
Texas A&M-CC;,CS Fullerton,14,11,8,17,0,Official TV Timeout
Texas A&M-CC;,CS Fullerton,14,11,8,45,0,Moses Morgan missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,14,11,8,45,0,Moses Morgan missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,14,11,8,45,0,Jelani Currie Defensive Rebound.
Texas A&M-CC;,CS Fullerton,14,11,8,45,0,Jelani Currie Defensive Rebound.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Foul on Steve McClellan.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Foul on Steve McClellan.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Rashawn Thomas missed Free Throw.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Rashawn Thomas missed Free Throw.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Texas A&M-CC; Deadball Team Rebound.
Texas A&M-CC;,CS Fullerton,14,11,8,55,0,Texas A&M-CC; Deadball Team Rebound.
Texas A&M-CC;,CS Fullerton,15,11,8,55,1,Rashawn Thomas made Free Throw.
Texas A&M-CC;,CS Fullerton,15,11,8,55,1,Rashawn Thomas made Free Throw.
Texas A&M-CC;,CS Fullerton,15,11,9,9,0,Jordan Mason missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,11,9,9,0,Jordan Mason Offensive Rebound.
Texas A&M-CC;,CS Fullerton,15,11,9,9,0,Jordan Mason missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,11,9,9,0,Jordan Mason Offensive Rebound.
Texas A&M-CC;,CS Fullerton,15,14,9,14,1,Jordan Mason made Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,14,9,14,1,Jordan Mason made Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,14,9,24,0,Jelani Currie missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,14,9,24,0,Steve McClellan Defensive Rebound.
Texas A&M-CC;,CS Fullerton,15,14,9,24,0,Jelani Currie missed Three Point Jumper.
Texas A&M-CC;,CS Fullerton,15,14,9,24,0,Steve McClellan Defensive Rebound.
