Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,Southern,0,0,0,19,0,Reggis Onwukamuche missed Layup.
Prairie View A&M;,Southern,0,0,0,22,0,Frank Snow Defensive Rebound.
Prairie View A&M;,Southern,0,0,0,39,0,Trelun Banks Turnover.
Prairie View A&M;,Southern,0,0,0,45,0,Montrael Scott Steal.
Prairie View A&M;,Southern,2,0,0,48,1,Montrael Scott made Layup.
Prairie View A&M;,Southern,2,0,1,13,0,Foul on Christopher Hyder.
Prairie View A&M;,Southern,2,0,1,13,0,Christopher Hyder Turnover.
Prairie View A&M;,Southern,2,0,1,14,0,Reggis Onwukamuche missed Jumper.
Prairie View A&M;,Southern,2,0,1,16,0,Frank Snow Block.
Prairie View A&M;,Southern,2,0,1,17,0,Prairie View Offensive Rebound.
Prairie View A&M;,Southern,2,0,1,34,0,Tre Hagood missed Three Point Jumper.
Prairie View A&M;,Southern,2,0,1,34,0,Southern Defensive Rebound.
Prairie View A&M;,Southern,2,3,2,0,1,Adrian Rodgers made Three Point Jumper.
Prairie View A&M;,Southern,2,3,2,13,0,Tre Hagood missed Jumper.
Prairie View A&M;,Southern,2,3,2,16,0,Jared Sam Block.
Prairie View A&M;,Southern,2,3,2,17,0,Jared Sam Defensive Rebound.
Prairie View A&M;,Southern,2,3,2,38,0,Adrian Rodgers Turnover.
Prairie View A&M;,Southern,2,3,2,38,0,Montrael Scott Steal.
Prairie View A&M;,Southern,2,3,2,38,0,Montrael Scott Turnover.
Prairie View A&M;,Southern,2,3,2,53,0,Jared Sam Turnover.
Prairie View A&M;,Southern,2,3,2,55,0,Zachary Hamilton Steal.
Prairie View A&M;,Southern,2,3,2,58,0,Zachary Hamilton missed Layup.
Prairie View A&M;,Southern,2,3,3,1,0,Tre Hagood Offensive Rebound.
Prairie View A&M;,Southern,2,3,3,6,0,Montrael Scott missed Jumper.
Prairie View A&M;,Southern,2,3,3,6,0,Southern Defensive Rebound.
Prairie View A&M;,Southern,2,3,3,40,0,Jared Sam missed Layup.
Prairie View A&M;,Southern,2,3,3,40,0,Reggis Onwukamuche Block.
Prairie View A&M;,Southern,2,3,3,40,0,Prairie View Offensive Rebound.
Prairie View A&M;,Southern,2,3,4,6,0,Tre Hagood Turnover.
Prairie View A&M;,Southern,2,3,4,8,0,Trelun Banks Steal.
Prairie View A&M;,Southern,2,5,4,10,1,Adrian Rodgers made Layup.
Prairie View A&M;,Southern,2,5,4,10,0,Official TV Timeout
Prairie View A&M;,Southern,2,5,4,28,0,Foul on Trelun Banks.
Prairie View A&M;,Southern,2,5,4,28,0,John Brisco missed Free Throw.
Prairie View A&M;,Southern,2,5,4,28,0,Prairie View Deadball Team Rebound.
Prairie View A&M;,Southern,3,5,4,28,1,John Brisco made Free Throw.
Prairie View A&M;,Southern,3,5,4,35,0,Jared Sam missed Layup.
Prairie View A&M;,Southern,3,5,4,37,0,Trelun Banks Offensive Rebound.
Prairie View A&M;,Southern,3,7,4,41,1,Adrian Rodgers made Jumper.
Prairie View A&M;,Southern,3,7,4,56,0,Foul on Christopher Hyder.
Prairie View A&M;,Southern,6,7,4,58,1,John Brisco made Three Point Jumper.
Prairie View A&M;,Southern,6,7,5,13,0,Tre Lynch Turnover.
Prairie View A&M;,Southern,6,7,5,26,0,Foul on Adrian Rodgers.
Prairie View A&M;,Southern,6,7,5,33,0,Montrael Scott missed Free Throw.
Prairie View A&M;,Southern,6,7,5,33,0,Prairie View Deadball Team Rebound.
Prairie View A&M;,Southern,6,7,5,33,0,Montrael Scott missed Free Throw.
Prairie View A&M;,Southern,6,7,5,33,0,Southern Defensive Rebound.
Prairie View A&M;,Southern,6,7,5,58,0,Tre Lynch missed Three Point Jumper.
Prairie View A&M;,Southern,6,7,6,3,0,Prairie View Offensive Rebound.
Prairie View A&M;,Southern,6,7,6,38,0,Tre Hagood missed Layup.
Prairie View A&M;,Southern,6,7,6,41,0,Karim York Offensive Rebound.
Prairie View A&M;,Southern,8,7,6,44,1,Karim York made Layup.
Prairie View A&M;,Southern,8,7,7,5,0,Tre Lynch Turnover.
Prairie View A&M;,Southern,8,7,7,17,0,John Brisco missed Three Point Jumper.
Prairie View A&M;,Southern,8,7,7,19,0,Keith Davis Defensive Rebound.
Prairie View A&M;,Southern,8,7,7,23,0,Trelun Banks Turnover.
Prairie View A&M;,Southern,8,7,7,25,0,Montrael Scott Steal.
Prairie View A&M;,Southern,8,7,7,32,0,Montrael Scott missed Jumper.
Prairie View A&M;,Southern,8,7,7,32,0,Southern Offensive Rebound.
Prairie View A&M;,Southern,8,10,7,39,1,Trelun Banks made Three Point Jumper.
