Away Team,Home Team,Away Score, Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,Texas Southern,0,2,0,8,1,Kevin Scott made Layup. Assisted by Demontrae Jefferson.
Prairie View A&M;,Texas Southern,2,2,0,30,1,Ja'Donta Blakeley made Layup.
Prairie View A&M;,Texas Southern,2,2,0,49,0,Dulani Robinson Turnover.
Prairie View A&M;,Texas Southern,2,2,1,2,0,Ja'Donta Blakeley missed Layup.
Prairie View A&M;,Texas Southern,2,2,1,2,0,Marvin Jones Defensive Rebound.
Prairie View A&M;,Texas Southern,2,4,1,12,1,Demontrae Jefferson made Jumper. Assisted by Jalan McCloud.
Prairie View A&M;,Texas Southern,2,4,1,19,0,Tevin Bellinger missed Jumper.
Prairie View A&M;,Texas Southern,2,4,1,19,0,Marvin Jones Block.
Prairie View A&M;,Texas Southern,2,4,1,19,0,Prairie View Offensive Rebound.
Prairie View A&M;,Texas Southern,2,4,1,28,0,Zachary Hamilton missed Jumper.
Prairie View A&M;,Texas Southern,2,4,1,28,0,Ja'Donta Blakeley Offensive Rebound.
Prairie View A&M;,Texas Southern,5,4,1,41,1,Troy Thompson made Three Point Jumper. Assisted by Tevin Bellinger.
Prairie View A&M;,Texas Southern,5,4,1,58,0,Dulani Robinson missed Three Point Jumper.
Prairie View A&M;,Texas Southern,5,4,1,58,0,Troy Thompson Defensive Rebound.
Prairie View A&M;,Texas Southern,8,4,2,15,1,Troy Thompson made Three Point Jumper. Assisted by Ja'Donta Blakeley.
Prairie View A&M;,Texas Southern,8,4,2,43,0,Demontrae Jefferson missed Three Point Jumper.
Prairie View A&M;,Texas Southern,8,4,2,43,0,Troy Thompson Defensive Rebound.
Prairie View A&M;,Texas Southern,11,4,2,55,1,Troy Thompson made Three Point Jumper. Assisted by Ja'Donta Blakeley.
Prairie View A&M;,Texas Southern,11,4,3,15,0,Demontrae Jefferson Turnover.
Prairie View A&M;,Texas Southern,11,4,3,16,0,Tevin Bellinger Steal.
Prairie View A&M;,Texas Southern,11,4,3,24,0,Tevin Bellinger missed Jumper.
Prairie View A&M;,Texas Southern,11,4,3,24,0,Marvin Jones Defensive Rebound.
Prairie View A&M;,Texas Southern,11,4,3,30,0,Foul on Tevin Bellinger.
Prairie View A&M;,Texas Southern,11,4,3,37,0,Foul on Zachary Hamilton.
Prairie View A&M;,Texas Southern,11,4,3,38,0,Foul on Ja'Donta Blakeley.
Prairie View A&M;,Texas Southern,11,4,4,1,0,Jalan McCloud missed Three Point Jumper.
Prairie View A&M;,Texas Southern,11,4,4,1,0,Zach Lofton Offensive Rebound.
Prairie View A&M;,Texas Southern,11,4,4,6,0,Zach Lofton Turnover.
Prairie View A&M;,Texas Southern,11,4,4,6,0,Official TV Timeout
Prairie View A&M;,Texas Southern,11,4,4,35,0,Tevin Bellinger missed Three Point Jumper.
Prairie View A&M;,Texas Southern,11,4,4,35,0,Shay'rone Jett Offensive Rebound.
Prairie View A&M;,Texas Southern,11,4,4,50,0,Foul on Kevin Scott.
Prairie View A&M;,Texas Southern,11,4,4,50,0,Tevin Bellinger missed Free Throw.
Prairie View A&M;,Texas Southern,11,4,4,50,0,Prairie View Deadball Team Rebound.
Prairie View A&M;,Texas Southern,12,4,4,50,1,Tevin Bellinger made Free Throw.
Prairie View A&M;,Texas Southern,12,6,5,1,1,Jalan McCloud made Layup.
Prairie View A&M;,Texas Southern,12,6,5,9,0,Tevin Bellinger missed Three Point Jumper.
