Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Wright State,North Carolina A&T;,0,0,0,12,0,Cole Darling missed Jumper.
Wright State,North Carolina A&T;,0,0,0,12,0,Cole Darling Offensive Rebound.
Wright State,North Carolina A&T;,0,0,0,14,0,Foul on Khary Doby.
Wright State,North Carolina A&T;,1,0,0,14,1,Cole Darling made Free Throw.
Wright State,North Carolina A&T;,1,0,0,14,0,Cole Darling missed Free Throw.
Wright State,North Carolina A&T;,1,0,0,14,0,Jerome Simmons Defensive Rebound.
Wright State,North Carolina A&T;,1,0,0,14,0,Khary Doby missed Three Point Jumper.
Wright State,North Carolina A&T;,1,0,0,14,0,Reggie Arceneaux Defensive Rebound.
Wright State,North Carolina A&T;,1,0,0,14,0,Reggie Arceneaux missed Jumper.
Wright State,North Carolina A&T;,1,0,0,14,0,Khary Doby Defensive Rebound.
Wright State,North Carolina A&T;,1,0,0,38,0,Lamont Middleton missed Three Point Jumper.
Wright State,North Carolina A&T;,1,0,0,38,0,Cole Darling Defensive Rebound.
Wright State,North Carolina A&T;,3,0,0,59,1,Cole Darling made Jumper.
Wright State,North Carolina A&T;,3,2,1,17,1,Richaud Pack made Layup.
Wright State,North Carolina A&T;,3,2,1,34,0,Cole Darling Turnover.
Wright State,North Carolina A&T;,3,2,1,48,0,Foul on Cole Darling.
Wright State,North Carolina A&T;,3,2,1,48,0,Jerome Simmons missed Free Throw.
Wright State,North Carolina A&T;,3,3,1,48,1,Jerome Simmons made Free Throw.
Wright State,North Carolina A&T;,3,3,1,56,0,Reggie Arceneaux missed Three Point Jumper.
Wright State,North Carolina A&T;,3,3,1,56,0,Jerome Simmons Defensive Rebound.
Wright State,North Carolina A&T;,3,6,2,4,1,Richaud Pack made Three Point Jumper. Assisted by Jeremy Underwood.
Wright State,North Carolina A&T;,6,6,2,32,1,Matt Vest made Three Point Jumper. Assisted by Kendall Griffin.
Wright State,North Carolina A&T;,6,6,3,7,0,Lamont Middleton missed Jumper.
Wright State,North Carolina A&T;,6,6,3,7,0,Jerome Simmons Offensive Rebound.
Wright State,North Carolina A&T;,6,8,3,10,1,Jerome Simmons made Layup.
Wright State,North Carolina A&T;,6,8,3,17,0,Foul on Jerome Simmons.
Wright State,North Carolina A&T;,8,8,3,35,1,Aj Pacher made Layup. Assisted by Matt Vest.
Wright State,North Carolina A&T;,8,8,4,6,0,Khary Doby missed Three Point Jumper.
Wright State,North Carolina A&T;,8,8,4,6,0,- Team Offensive Rebound.
Wright State,North Carolina A&T;,8,8,4,40,0,Jerran Young missed Jumper.
Wright State,North Carolina A&T;,8,8,4,40,0,Lamont Middleton Defensive Rebound.
Wright State,North Carolina A&T;,8,8,4,43,0,Lamont Middleton missed Three Point Jumper.
Wright State,North Carolina A&T;,8,8,4,43,0,Bryan Akinkugbe Offensive Rebound.
Wright State,North Carolina A&T;,8,8,4,49,0,Bryan Akinkugbe missed Layup.
Wright State,North Carolina A&T;,8,8,4,49,0,Bobo Drummond Defensive Rebound.
Wright State,North Carolina A&T;,8,8,4,54,0,Jt Yoho Turnover.
Wright State,North Carolina A&T;,8,8,4,57,0,Richaud Pack Turnover.
Wright State,North Carolina A&T;,8,8,4,59,0,Jerran Young Steal.
Wright State,North Carolina A&T;,10,8,5,2,1,Jerran Young made Layup.
Wright State,North Carolina A&T;,10,10,5,19,1,Jeremy Underwood made Layup.
Wright State,North Carolina A&T;,10,10,5,42,0,Foul on Jerome Simmons.
Wright State,North Carolina A&T;,11,10,6,22,1,Jerran Young made Free Throw.
Wright State,North Carolina A&T;,11,10,6,22,0,Jerran Young missed Free Throw.
Wright State,North Carolina A&T;,11,10,6,22,0,Richaud Pack Defensive Rebound.
Wright State,North Carolina A&T;,11,10,6,33,0,Foul on Jt Yoho.
Wright State,North Carolina A&T;,11,10,7,0,0,Lamont Middleton missed Layup.
Wright State,North Carolina A&T;,11,10,7,0,0,Bryan Akinkugbe Offensive Rebound.
Wright State,North Carolina A&T;,11,12,7,3,1,Bryan Akinkugbe made Layup.
Wright State,North Carolina A&T;,11,12,7,29,0,Cole Darling missed Layup.
Wright State,North Carolina A&T;,11,12,7,29,0,Bryan Akinkugbe Block.
Wright State,North Carolina A&T;,11,12,7,31,0,Wright State Offensive Rebound.
Wright State,North Carolina A&T;,11,12,7,33,0,Cole Darling missed Layup.
Wright State,North Carolina A&T;,11,12,7,33,0,Waylan Siverand Defensive Rebound.
Wright State,North Carolina A&T;,11,14,8,4,1,Bryan Akinkugbe made Layup.
Wright State,North Carolina A&T;,11,14,8,12,0,Foul on Bryan Akinkugbe.
Wright State,North Carolina A&T;,11,14,8,14,0,Miles Dixon missed Three Point Jumper.
Wright State,North Carolina A&T;,11,14,8,14,0,Richaud Pack Defensive Rebound.
Wright State,North Carolina A&T;,11,14,8,50,0,Richaud Pack missed Jumper.
Wright State,North Carolina A&T;,11,14,8,50,0,Wright State Defensive Rebound.
Wright State,North Carolina A&T;,11,14,9,7,0,Kendall Griffin missed Three Point Jumper.
Wright State,North Carolina A&T;,11,14,9,7,0,Waylan Siverand Defensive Rebound.
Wright State,North Carolina A&T;,11,14,9,25,0,Foul on Reggie Arceneaux.
Wright State,North Carolina A&T;,11,14,9,52,0,Lamont Middleton Turnover.
Wright State,North Carolina A&T;,11,14,9,53,0,Matt Vest Steal.
Wright State,North Carolina A&T;,11,14,9,57,0,Foul on Michael Briscoe.
Wright State,North Carolina A&T;,11,14,9,57,0,Jerran Young missed Free Throw.
Wright State,North Carolina A&T;,11,14,9,57,0,Wright State Deadball Team Rebound.
Wright State,North Carolina A&T;,12,14,9,57,1,Jerran Young made Free Throw.
Wright State,North Carolina A&T;,12,14,10,13,0,Foul on Reggie Arceneaux.
Wright State,North Carolina A&T;,12,16,10,36,1,Richaud Pack made Layup. Assisted by Jeremy Underwood.
Wright State,North Carolina A&T;,12,16,10,36,0,Foul on Jerran Young.
Wright State,North Carolina A&T;,12,16,10,36,0,Richaud Pack missed Free Throw.
Wright State,North Carolina A&T;,12,16,10,36,0,Kendall Griffin Defensive Rebound.
Wright State,North Carolina A&T;,12,16,10,52,0,Aj Pacher missed Three Point Jumper.
Wright State,North Carolina A&T;,12,16,10,52,0,Jeremy Underwood Defensive Rebound.
Wright State,North Carolina A&T;,12,16,11,2,0,Waylan Siverand missed Dunk.
Wright State,North Carolina A&T;,12,16,11,2,0,Kendall Griffin Defensive Rebound.
Wright State,North Carolina A&T;,12,16,11,8,0,Miles Dixon Turnover.
Wright State,North Carolina A&T;,12,16,11,20,0,Jeremy Underwood missed Three Point Jumper.
Wright State,North Carolina A&T;,12,16,11,20,0,Wright State Defensive Rebound.
Wright State,North Carolina A&T;,12,16,11,23,0,Foul on Bryan Akinkugbe.
Wright State,North Carolina A&T;,12,16,11,31,0,Foul on Waylan Siverand.
Wright State,North Carolina A&T;,12,16,11,31,0,Matt Vest missed Free Throw.
Wright State,North Carolina A&T;,12,16,11,31,0,Wright State Deadball Team Rebound.
Wright State,North Carolina A&T;,13,16,11,31,1,Matt Vest made Free Throw.
Wright State,North Carolina A&T;,13,16,11,51,0,Foul on Cole Darling.
Wright State,North Carolina A&T;,13,17,11,51,1,Waylan Siverand made Free Throw.
Wright State,North Carolina A&T;,13,18,11,51,1,Waylan Siverand made Free Throw.
Wright State,North Carolina A&T;,13,18,12,12,0,Jt Yoho missed Layup.
Wright State,North Carolina A&T;,13,18,12,12,0,Steven Burrough Block.
Wright State,North Carolina A&T;,13,18,12,14,0,Jt Yoho Offensive Rebound.
Wright State,North Carolina A&T;,13,18,12,17,0,Matt Vest missed Three Point Jumper.
Wright State,North Carolina A&T;,13,18,12,17,0,Steven Burrough Defensive Rebound.
Wright State,North Carolina A&T;,13,18,12,25,0,Maurice Taylor missed Layup.
Wright State,North Carolina A&T;,13,18,12,25,0,Steven Burrough Offensive Rebound.
Wright State,North Carolina A&T;,13,18,12,28,0,Steven Burrough missed Layup.
Wright State,North Carolina A&T;,13,18,12,28,0,Waylan Siverand Offensive Rebound.
Wright State,North Carolina A&T;,13,18,12,30,0,Waylan Siverand missed Layup.
Wright State,North Carolina A&T;,13,18,12,30,0,Maurice Taylor Offensive Rebound.
Wright State,North Carolina A&T;,13,18,12,33,0,Maurice Taylor Turnover.
Wright State,North Carolina A&T;,13,18,12,34,0,Matt Vest Steal.
Wright State,North Carolina A&T;,13,18,12,39,0,Bobo Drummond missed Layup.
Wright State,North Carolina A&T;,13,18,12,39,0,Jeremy Underwood Defensive Rebound.
Wright State,North Carolina A&T;,13,18,13,1,0,Jeremy Underwood missed Three Point Jumper.
Wright State,North Carolina A&T;,13,18,13,1,0,Bobo Drummond Defensive Rebound.
Wright State,North Carolina A&T;,13,18,13,16,0,Kendall Griffin missed Three Point Jumper.
Wright State,North Carolina A&T;,13,18,13,16,0,North Carolina A&T; Defensive Rebound.
Wright State,North Carolina A&T;,13,18,13,20,0,Foul on Aj Pacher.
Wright State,North Carolina A&T;,13,18,13,20,0,Maurice Taylor missed Free Throw.
Wright State,North Carolina A&T;,13,18,13,20,0,Kendall Griffin Defensive Rebound.
Wright State,North Carolina A&T;,13,18,13,31,0,Foul on Maurice Taylor.
Wright State,North Carolina A&T;,14,18,13,31,1,Matt Vest made Free Throw.
Wright State,North Carolina A&T;,15,18,13,31,1,Matt Vest made Free Throw.
Wright State,North Carolina A&T;,15,18,13,57,0,Lamont Middleton Turnover.
Wright State,North Carolina A&T;,15,18,14,16,0,Foul on Jeremy Underwood.
Wright State,North Carolina A&T;,15,18,14,16,0,Jt Yoho missed Free Throw.
Wright State,North Carolina A&T;,15,18,14,16,0,Jt Yoho Offensive Rebound.
Wright State,North Carolina A&T;,15,18,14,25,0,Miles Dixon missed Layup.
Wright State,North Carolina A&T;,15,18,14,25,0,Matt Vest Offensive Rebound.
Wright State,North Carolina A&T;,17,18,14,28,1,Matt Vest made Layup.
Wright State,North Carolina A&T;,17,18,14,55,0,Lamont Middleton missed Three Point Jumper.
Wright State,North Carolina A&T;,17,18,14,55,0,Khary Doby Offensive Rebound.
Wright State,North Carolina A&T;,17,20,14,59,1,Khary Doby made Layup.
Wright State,North Carolina A&T;,20,20,15,10,1,Jt Yoho made Three Point Jumper. Assisted by Kendall Griffin.
Wright State,North Carolina A&T;,20,20,15,36,0,Foul on Jacoby Roddy.
Wright State,North Carolina A&T;,20,21,15,36,1,Richaud Pack made Free Throw.
Wright State,North Carolina A&T;,20,22,15,36,1,Richaud Pack made Free Throw.
Wright State,North Carolina A&T;,20,22,15,54,0,Miles Dixon missed Layup.
Wright State,North Carolina A&T;,20,22,15,54,0,Jt Yoho Offensive Rebound.
Wright State,North Carolina A&T;,22,22,15,58,1,Jt Yoho made Layup.
Wright State,North Carolina A&T;,22,22,16,24,0,Foul on Miles Dixon.
Wright State,North Carolina A&T;,22,23,16,24,1,Khary Doby made Free Throw.
Wright State,North Carolina A&T;,22,23,16,24,0,Khary Doby missed Free Throw.
Wright State,North Carolina A&T;,22,23,16,24,0,Jt Yoho Defensive Rebound.
Wright State,North Carolina A&T;,22,23,16,34,0,Jt Yoho missed Layup.
Wright State,North Carolina A&T;,22,23,16,34,0,Khary Doby Block.
Wright State,North Carolina A&T;,22,23,16,39,0,Lamont Middleton Defensive Rebound.
Wright State,North Carolina A&T;,22,23,16,48,0,Jeremy Underwood Turnover.
Wright State,North Carolina A&T;,22,23,16,49,0,Miles Dixon Steal.
Wright State,North Carolina A&T;,24,23,16,53,1,Jt Yoho made Layup. Assisted by Matt Vest.
Wright State,North Carolina A&T;,24,23,17,5,0,Jeremy Underwood Turnover.
Wright State,North Carolina A&T;,24,23,17,6,0,Jacoby Roddy Steal.
Wright State,North Carolina A&T;,24,23,17,20,0,Miles Dixon Turnover.
Wright State,North Carolina A&T;,24,23,17,20,0,Foul on Miles Dixon.
Wright State,North Carolina A&T;,24,23,17,37,0,Lamont Middleton missed Jumper.
Wright State,North Carolina A&T;,24,23,17,37,0,Miles Dixon Defensive Rebound.
Wright State,North Carolina A&T;,24,23,17,45,0,Miles Dixon missed Layup.
Wright State,North Carolina A&T;,24,23,17,45,0,Waylan Siverand Defensive Rebound.
Wright State,North Carolina A&T;,24,23,17,51,0,Lamont Middleton Turnover.
Wright State,North Carolina A&T;,24,23,18,1,0,Foul on Denzel Keyes.
Wright State,North Carolina A&T;,24,23,18,1,0,Denzel Keyes missed Free Throw.
Wright State,North Carolina A&T;,25,23,18,1,1,Aj Pacher made Free Throw.
Wright State,North Carolina A&T;,25,23,18,20,0,Waylan Siverand Turnover.
Wright State,North Carolina A&T;,25,23,18,22,0,Matt Vest Steal.
Wright State,North Carolina A&T;,27,23,19,4,1,Jt Yoho made Layup. Assisted by Aj Pacher.
Wright State,North Carolina A&T;,27,23,19,19,0,Jeremy Underwood missed Jumper.
Wright State,North Carolina A&T;,27,23,19,19,0,Jt Yoho Defensive Rebound.
Wright State,North Carolina A&T;,27,23,19,24,0,Foul on Richaud Pack.
Wright State,North Carolina A&T;,28,23,19,24,1,Matt Vest made Free Throw.
Wright State,North Carolina A&T;,28,23,19,24,0,Matt Vest missed Free Throw.
Wright State,North Carolina A&T;,28,23,19,24,0,Richaud Pack Defensive Rebound.
Wright State,North Carolina A&T;,28,23,19,38,0,Foul on Jacoby Roddy.
Wright State,North Carolina A&T;,28,23,19,38,0,Richaud Pack missed Free Throw.
Wright State,North Carolina A&T;,28,23,19,38,0,Richaud Pack missed Free Throw.
Wright State,North Carolina A&T;,28,23,19,38,0,Matt Vest Defensive Rebound.
Wright State,North Carolina A&T;,28,23,19,55,0,Jerran Young missed Layup.
Wright State,North Carolina A&T;,28,23,19,55,0,North Carolina A&T; Defensive Rebound.
Wright State,North Carolina A&T;,28,23,20,0,0,End of 1st half
Wright State,North Carolina A&T;,28,23,20,0,0,Foul on Jerran Young.
Wright State,North Carolina A&T;,28,23,20,8,0,Cole Darling missed Layup.
Wright State,North Carolina A&T;,28,23,20,8,0,Bryan Akinkugbe Defensive Rebound.
Wright State,North Carolina A&T;,28,23,20,30,0,Lamont Middleton Turnover.
Wright State,North Carolina A&T;,28,23,20,43,0,Cole Darling missed Layup.
Wright State,North Carolina A&T;,28,23,20,43,0,Jerome Simmons Defensive Rebound.
Wright State,North Carolina A&T;,28,25,21,5,1,Richaud Pack made Layup.
Wright State,North Carolina A&T;,28,25,21,19,0,Reggie Arceneaux missed Three Point Jumper.
Wright State,North Carolina A&T;,28,25,21,19,0,Jerome Simmons Defensive Rebound.
Wright State,North Carolina A&T;,28,25,21,38,0,Jerome Simmons missed Layup.
Wright State,North Carolina A&T;,28,25,21,38,0,Aj Pacher Block.
Wright State,North Carolina A&T;,28,25,21,40,0,- Team Offensive Rebound.
Wright State,North Carolina A&T;,28,25,21,57,0,Foul on Cole Darling.
Wright State,North Carolina A&T;,28,27,22,6,1,Bryan Akinkugbe made Jumper.
Wright State,North Carolina A&T;,28,27,22,17,0,Matt Vest missed Three Point Jumper.
Wright State,North Carolina A&T;,28,27,22,17,0,Bryan Akinkugbe Defensive Rebound.
Wright State,North Carolina A&T;,28,29,22,35,1,Bryan Akinkugbe made Jumper.
Wright State,North Carolina A&T;,30,29,22,45,1,Aj Pacher made Layup. Assisted by Kendall Griffin.
Wright State,North Carolina A&T;,30,32,23,2,1,Jeremy Underwood made Three Point Jumper. Assisted by Richaud Pack.
Wright State,North Carolina A&T;,30,32,23,17,0,Foul on Bryan Akinkugbe.
Wright State,North Carolina A&T;,31,32,23,17,1,Aj Pacher made Free Throw.
Wright State,North Carolina A&T;,32,32,23,17,1,Aj Pacher made Free Throw.
Wright State,North Carolina A&T;,32,32,23,38,0,Richaud Pack Turnover.
Wright State,North Carolina A&T;,32,32,23,38,0,Foul on Richaud Pack.
Wright State,North Carolina A&T;,34,32,23,56,1,Reggie Arceneaux made Layup.
Wright State,North Carolina A&T;,34,35,24,27,1,Jeremy Underwood made Three Point Jumper. Assisted by Bryan Akinkugbe.
Wright State,North Carolina A&T;,37,35,24,57,1,Reggie Arceneaux made Three Point Jumper. Assisted by Aj Pacher.
Wright State,North Carolina A&T;,37,37,25,23,1,Lamont Middleton made Jumper.
Wright State,North Carolina A&T;,37,37,25,37,0,Aj Pacher Turnover.
Wright State,North Carolina A&T;,37,37,25,37,0,Foul on Aj Pacher.
Wright State,North Carolina A&T;,37,39,25,37,1,Lamont Middleton made Layup.
Wright State,North Carolina A&T;,37,39,25,59,0,Foul on Bryan Akinkugbe.
Wright State,North Carolina A&T;,37,39,26,4,0,Foul on Jerran Young.
Wright State,North Carolina A&T;,37,39,26,4,0,Jerran Young Turnover.
Wright State,North Carolina A&T;,37,39,26,13,0,Jeremy Underwood missed Jumper.
Wright State,North Carolina A&T;,37,39,26,13,0,Miles Dixon Defensive Rebound.
Wright State,North Carolina A&T;,37,39,26,18,0,Foul on Jerome Simmons.
Wright State,North Carolina A&T;,37,39,26,34,0,Jt Yoho Turnover.
Wright State,North Carolina A&T;,37,42,26,46,1,Richaud Pack made Three Point Jumper. Assisted by Lamont Middleton.
Wright State,North Carolina A&T;,37,42,27,3,0,Foul on Waylan Siverand.
Wright State,North Carolina A&T;,37,42,27,3,0,Matt Vest missed Free Throw.
Wright State,North Carolina A&T;,37,42,27,3,0,Wright State Deadball Team Rebound.
Wright State,North Carolina A&T;,38,42,27,3,1,Matt Vest made Free Throw.
Wright State,North Carolina A&T;,38,42,27,21,0,Lamont Middleton missed Jumper.
Wright State,North Carolina A&T;,38,42,27,21,0,Aj Pacher Defensive Rebound.
Wright State,North Carolina A&T;,40,42,27,26,1,Matt Vest made Dunk.
Wright State,North Carolina A&T;,40,44,27,49,1,Lamont Middleton made Jumper.
Wright State,North Carolina A&T;,40,44,28,9,0,Jt Yoho missed Three Point Jumper.
Wright State,North Carolina A&T;,40,44,28,9,0,Lamont Middleton Defensive Rebound.
Wright State,North Carolina A&T;,40,47,28,45,1,Lamont Middleton made Three Point Jumper. Assisted by Richaud Pack.
Wright State,North Carolina A&T;,43,47,29,10,1,Reggie Arceneaux made Three Point Jumper. Assisted by Matt Vest.
Wright State,North Carolina A&T;,43,49,29,25,1,Waylan Siverand made Layup. Assisted by Jeremy Underwood.
Wright State,North Carolina A&T;,43,49,29,40,0,Foul on Waylan Siverand.
Wright State,North Carolina A&T;,43,49,29,40,0,Cole Darling Turnover.
Wright State,North Carolina A&T;,43,49,29,40,0,Jeremy Underwood Steal.
Wright State,North Carolina A&T;,43,49,29,42,0,Foul on Jerran Young.
Wright State,North Carolina A&T;,43,50,29,47,1,Jeremy Underwood made Free Throw.
Wright State,North Carolina A&T;,43,51,29,47,1,Jeremy Underwood made Free Throw.
Wright State,North Carolina A&T;,45,51,30,6,1,Kendall Griffin made Layup.
Wright State,North Carolina A&T;,45,51,30,23,0,Foul on Richaud Pack.
Wright State,North Carolina A&T;,45,51,30,23,0,Richaud Pack Turnover.
Wright State,North Carolina A&T;,47,51,30,36,1,Aj Pacher made Layup. Assisted by Kendall Griffin.
Wright State,North Carolina A&T;,47,51,30,40,0,North Carolina A&T;  Timeout
Wright State,North Carolina A&T;,47,51,30,50,0,Jeremy Underwood missed Three Point Jumper.
Wright State,North Carolina A&T;,47,51,30,50,0,Aj Pacher Defensive Rebound.
Wright State,North Carolina A&T;,47,51,31,14,0,Cole Darling missed Layup.
Wright State,North Carolina A&T;,47,51,31,14,0,Waylan Siverand Defensive Rebound.
Wright State,North Carolina A&T;,47,51,31,41,0,Khary Doby missed Three Point Jumper.
Wright State,North Carolina A&T;,47,51,31,41,0,Wright State Defensive Rebound.
Wright State,North Carolina A&T;,47,51,31,55,0,Aj Pacher missed Layup.
Wright State,North Carolina A&T;,47,51,31,55,0,Waylan Siverand Block.
Wright State,North Carolina A&T;,47,51,31,57,0,Richaud Pack Defensive Rebound.
Wright State,North Carolina A&T;,47,51,32,21,0,Lamont Middleton Turnover.
Wright State,North Carolina A&T;,47,51,32,22,0,Reggie Arceneaux Steal.
Wright State,North Carolina A&T;,47,51,32,31,0,Matt Vest missed Three Point Jumper.
Wright State,North Carolina A&T;,47,51,32,31,0,Khary Doby Defensive Rebound.
Wright State,North Carolina A&T;,47,51,32,58,0,Lamont Middleton missed Three Point Jumper.
