Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,Alcorn State,0,0,0,2,0,Jourdan DeMuynck missed Layup.
Prairie View A&M;,Alcorn State,0,0,0,2,0,Jules Montgomery Offensive Rebound.
Prairie View A&M;,Alcorn State,0,0,0,4,0,Jules Montgomery missed Tip Shot.
Prairie View A&M;,Alcorn State,0,0,0,5,0,Anthony Nieves Defensive Rebound.
Prairie View A&M;,Alcorn State,0,0,0,35,0,LeAntwan Luckett missed Three Point Jumper.
Prairie View A&M;,Alcorn State,0,0,0,35,0,Michael Starks Offensive Rebound.
Prairie View A&M;,Alcorn State,0,2,0,38,1,Michael Starks made Layup.
Prairie View A&M;,Alcorn State,2,2,1,3,1,Jules Montgomery made Jumper.
Prairie View A&M;,Alcorn State,2,2,1,16,0,Ian Francis Turnover.
Prairie View A&M;,Alcorn State,2,2,1,16,0,Foul on Ian Francis
Prairie View A&M;,Alcorn State,4,2,1,49,1,Carl Blair made Jumper.
Prairie View A&M;,Alcorn State,4,2,2,16,0,Anthony Nieves Turnover.
Prairie View A&M;,Alcorn State,4,2,2,31,0,Jules Montgomery missed Jumper.
Prairie View A&M;,Alcorn State,4,2,2,31,0,Alcorn State Defensive Rebound.
Prairie View A&M;,Alcorn State,4,2,2,41,0,Michael Starks Turnover.
Prairie View A&M;,Alcorn State,4,2,3,1,0,Jourdan DeMuynck Turnover.
Prairie View A&M;,Alcorn State,4,2,3,1,0,Foul on Jourdan DeMuynck
Prairie View A&M;,Alcorn State,4,2,3,13,0,Anthony Nieves Turnover.
Prairie View A&M;,Alcorn State,4,2,3,16,0,Montrael Scott Steal.
Prairie View A&M;,Alcorn State,4,2,3,20,0,Montrael Scott missed Jumper.
Prairie View A&M;,Alcorn State,4,2,3,20,0,Montrael Scott Offensive Rebound.
Prairie View A&M;,Alcorn State,6,2,3,22,1,Montrael Scott made Layup.
Prairie View A&M;,Alcorn State,6,2,3,32,0,Foul on Jules Montgomery
Prairie View A&M;,Alcorn State,6,2,3,58,0,Foul on Carl Blair
Prairie View A&M;,Alcorn State,6,4,4,4,1,Anthony Nieves made Layup.  Assisted by Terrence Birdie.
Prairie View A&M;,Alcorn State,6,4,4,4,0,Foul on Mayol Riathin
Prairie View A&M;,Alcorn State,6,4,4,4,0,Official TV Timeout.
Prairie View A&M;,Alcorn State,6,5,4,4,1,Anthony Nieves made Free Throw.
Prairie View A&M;,Alcorn State,6,5,4,21,0,Jourdan DeMuynck missed Jumper.
Prairie View A&M;,Alcorn State,6,5,4,21,0,Ian Francis Defensive Rebound.
Prairie View A&M;,Alcorn State,6,7,4,35,1,Ian Francis made Layup.  Assisted by LeAntwan Luckett.
Prairie View A&M;,Alcorn State,6,7,4,51,0,Foul on Terrence Birdie
Prairie View A&M;,Alcorn State,6,7,4,51,0,Foul on Michael Starks
Prairie View A&M;,Alcorn State,9,7,5,16,1,Montrael Scott made Three Point Jumper.
Prairie View A&M;,Alcorn State,9,7,5,36,0,Michael Starks missed Layup.
Prairie View A&M;,Alcorn State,9,7,5,36,0,Jules Montgomery Defensive Rebound.
Prairie View A&M;,Alcorn State,9,7,5,38,0,Foul on Ian Francis
Prairie View A&M;,Alcorn State,11,7,5,44,1,Jules Montgomery made Jumper.
Prairie View A&M;,Alcorn State,11,7,6,4,0,Foul on Jourdan DeMuynck
