Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,UCLA,0,0,0,21,0,Carl Blair Turnover.
Prairie View A&M;,UCLA,0,2,0,30,1,Kyle Anderson made Jumper.  Assisted by Travis Wear.
Prairie View A&M;,UCLA,0,2,0,43,0,Josh Eleby missed Jumper.
Prairie View A&M;,UCLA,0,2,0,43,0,Kyle Anderson Block.
Prairie View A&M;,UCLA,0,2,0,45,0,Jourdan DeMuynck Offensive Rebound.
Prairie View A&M;,UCLA,2,2,0,57,1,Jules Montgomery made Jumper.  Assisted by Carl Blair.
Prairie View A&M;,UCLA,2,2,1,15,0,Travis Wear missed Jumper.
Prairie View A&M;,UCLA,2,2,1,15,0,Jourdan DeMuynck Defensive Rebound.
Prairie View A&M;,UCLA,2,2,1,27,0,Jourdan DeMuynck missed Three Point Jumper.
Prairie View A&M;,UCLA,2,2,1,27,0,Jordan Adams Defensive Rebound.
Prairie View A&M;,UCLA,2,2,1,36,0,Shabazz Muhammad missed Layup.
Prairie View A&M;,UCLA,2,2,1,36,0,Jourdan DeMuynck Defensive Rebound.
Prairie View A&M;,UCLA,2,2,1,42,0,Jourdan DeMuynck Turnover.
Prairie View A&M;,UCLA,2,5,1,54,1,Shabazz Muhammad made Three Point Jumper.  Assisted by Larry Drew II.
Prairie View A&M;,UCLA,2,5,2,3,0,Carl Blair missed Layup.
Prairie View A&M;,UCLA,2,5,2,3,0,Kyle Anderson Defensive Rebound.
Prairie View A&M;,UCLA,2,7,2,10,1,Shabazz Muhammad made Jumper.
Prairie View A&M;,UCLA,5,7,2,40,1,Jules Montgomery made Three Point Jumper.  Assisted by Carl Blair.
Prairie View A&M;,UCLA,5,7,2,54,0,Jordan Adams missed Three Point Jumper.
Prairie View A&M;,UCLA,5,7,2,54,0,Jourdan DeMuynck Defensive Rebound.
Prairie View A&M;,UCLA,7,7,3,11,1,Jourdan DeMuynck made Layup.
Prairie View A&M;,UCLA,7,7,3,30,0,Jordan Adams missed Three Point Jumper.
Prairie View A&M;,UCLA,7,7,3,30,0,Jules Montgomery Defensive Rebound.
Prairie View A&M;,UCLA,7,7,3,34,0,Carl Blair Turnover.
Prairie View A&M;,UCLA,7,7,3,38,0,Kyle Anderson missed Jumper.
Prairie View A&M;,UCLA,7,7,3,38,0,Ryan Gesiakowski Defensive Rebound.
Prairie View A&M;,UCLA,7,7,3,52,0,Ryan Gesiakowski missed Three Point Jumper.
Prairie View A&M;,UCLA,7,7,3,52,0,Rasi Jenkins Offensive Rebound.
Prairie View A&M;,UCLA,7,7,3,59,0,Jules Montgomery missed Jumper.
Prairie View A&M;,UCLA,7,7,3,59,0,Shabazz Muhammad Defensive Rebound.
Prairie View A&M;,UCLA,7,7,4,7,0,Foul on Carl Blair
Prairie View A&M;,UCLA,7,7,4,7,0,Official TV Timeout.
Prairie View A&M;,UCLA,7,7,4,22,0,Shabazz Muhammad missed Three Point Jumper.
Prairie View A&M;,UCLA,7,7,4,22,0,Demondre Chapman Defensive Rebound.
Prairie View A&M;,UCLA,7,7,4,24,0,Foul on Travis Wear
Prairie View A&M;,UCLA,7,7,4,32,0,Carl Blair Turnover.
Prairie View A&M;,UCLA,7,7,4,34,0,Larry Drew II Steal.
Prairie View A&M;,UCLA,7,9,4,36,1,Shabazz Muhammad made Layup.  Assisted by Jordan Adams.
Prairie View A&M;,UCLA,7,9,4,50,0,Carl Blair missed Layup.
Prairie View A&M;,UCLA,7,9,4,50,0,Travis Wear Block.
Prairie View A&M;,UCLA,7,9,4,50,0,Prairie View A&M; Offensive Rebou.
Prairie View A&M;,UCLA,7,9,5,13,0,Ronald Wright missed Three Point Jumper.
Prairie View A&M;,UCLA,7,9,5,13,0,Demondre Chapman Offensive Rebound.
Prairie View A&M;,UCLA,7,9,5,25,0,Ronald Wright missed Jumper.
Prairie View A&M;,UCLA,7,9,5,25,0,Rasi Jenkins Offensive Rebound.
Prairie View A&M;,UCLA,7,9,5,28,0,Rasi Jenkins missed Layup.
Prairie View A&M;,UCLA,7,9,5,28,0,Larry Drew II Defensive Rebound.
Prairie View A&M;,UCLA,7,11,5,35,1,Larry Drew II made Jumper.
Prairie View A&M;,UCLA,7,11,5,49,0,Demondre Chapman missed Layup.
