Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Abilene Christian,Texas A&M-CC;,0,0,0,33,0,John Jordan missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,0,0,0,33,0,Parker Wentz Defensive Rebound.
Abilene Christian,Texas A&M-CC;,2,0,0,47,1,Austin Cooke made Layup. Assisted by Parker Wentz.
Abilene Christian,Texas A&M-CC;,2,2,1,0,1,Rashawn Thomas made Layup.
Abilene Christian,Texas A&M-CC;,2,2,1,20,0,Austin Cooke Turnover.
Abilene Christian,Texas A&M-CC;,2,2,1,21,0,Emmanuel Toney Steal.
Abilene Christian,Texas A&M-CC;,2,2,1,24,0,Foul on Jalen Little.
Abilene Christian,Texas A&M-CC;,2,2,1,24,0,John Jordan missed Free Throw.
Abilene Christian,Texas A&M-CC;,2,2,1,24,0,Texas A&M-CC; Deadball Team Rebound.
Abilene Christian,Texas A&M-CC;,2,2,1,24,0,John Jordan missed Free Throw.
Abilene Christian,Texas A&M-CC;,2,2,1,24,0,Bryce Douvier Offensive Rebound.
Abilene Christian,Texas A&M-CC;,2,4,1,44,1,Brandon Pye made Jumper.
Abilene Christian,Texas A&M-CC;,2,4,2,13,0,Parker Wentz missed Jumper.
Abilene Christian,Texas A&M-CC;,2,4,2,13,0,Bryce Douvier Defensive Rebound.
Abilene Christian,Texas A&M-CC;,2,4,2,37,0,Rashawn Thomas Turnover.
Abilene Christian,Texas A&M-CC;,5,4,2,49,1,Austin Cooke made Three Point Jumper. Assisted by Jalen Little.
Abilene Christian,Texas A&M-CC;,5,4,3,12,0,Bryce Douvier Turnover.
Abilene Christian,Texas A&M-CC;,5,4,3,12,0,Austin Cooke Steal.
Abilene Christian,Texas A&M-CC;,5,4,3,27,0,Austin Cooke missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,5,4,3,27,0,Rashawn Thomas Defensive Rebound.
Abilene Christian,Texas A&M-CC;,5,4,3,37,0,John Jordan missed Jumper.
Abilene Christian,Texas A&M-CC;,5,4,3,37,0,LaDarrien Williams Defensive Rebound.
Abilene Christian,Texas A&M-CC;,5,4,3,49,0,LaDarrien Williams missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,5,4,3,49,0,Rashawn Thomas Defensive Rebound.
Abilene Christian,Texas A&M-CC;,5,6,3,57,1,Emmanuel Toney made Layup. Assisted by John Jordan.
Abilene Christian,Texas A&M-CC;,5,6,4,28,0,Austin Cooke missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,5,6,4,28,0,John Jordan Defensive Rebound.
Abilene Christian,Texas A&M-CC;,5,6,4,45,0,Bryce Douvier missed Jumper.
Abilene Christian,Texas A&M-CC;,5,6,4,45,0,Jalen Little Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,6,4,56,1,Riley Payne made Layup. Assisted by Jalen Little.
Abilene Christian,Texas A&M-CC;,7,6,5,19,0,Rashawn Thomas Turnover.
Abilene Christian,Texas A&M-CC;,7,6,5,21,0,Official TV Timeout
Abilene Christian,Texas A&M-CC;,7,6,5,34,0,LaDarrien Williams Turnover.
Abilene Christian,Texas A&M-CC;,7,6,5,36,0,Ehab Amin Steal.
Abilene Christian,Texas A&M-CC;,7,6,6,3,0,Jelani Currie missed Jumper.
Abilene Christian,Texas A&M-CC;,7,6,6,3,0,Drake Green Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,6,6,9,0,Harrison Hawkins missed Jumper.
Abilene Christian,Texas A&M-CC;,7,6,6,9,0,Jelani Currie Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,6,6,29,0,Foul on Isaiah Tripp.
Abilene Christian,Texas A&M-CC;,7,6,6,56,0,Brandon Pye missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,7,6,6,56,0,LaDarrien Williams Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,6,7,33,0,Foul on Ehab Amin.
Abilene Christian,Texas A&M-CC;,7,6,7,47,0,Harrison Hawkins Turnover.
Abilene Christian,Texas A&M-CC;,7,6,7,47,0,John Jordan Steal.
Abilene Christian,Texas A&M-CC;,7,8,8,1,1,Brandon Pye made Jumper. Assisted by John Jordan.
Abilene Christian,Texas A&M-CC;,7,8,8,24,0,Drake Green missed Jumper.
Abilene Christian,Texas A&M-CC;,7,8,8,24,0,Rashawn Thomas Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,8,8,35,0,Foul on Riley Payne.
Abilene Christian,Texas A&M-CC;,7,8,8,35,0,Official TV Timeout
Abilene Christian,Texas A&M-CC;,7,9,8,35,1,Rashawn Thomas made Free Throw.
Abilene Christian,Texas A&M-CC;,7,10,8,35,1,Rashawn Thomas made Free Throw.
Abilene Christian,Texas A&M-CC;,7,10,9,11,0,Harrison Hawkins missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,7,10,9,11,0,Jelani Currie Block.
Abilene Christian,Texas A&M-CC;,7,10,9,11,0,Rashawn Thomas Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,10,9,30,0,Bryce Douvier Turnover.
Abilene Christian,Texas A&M-CC;,7,10,9,44,0,Jalen Little missed Layup.
Abilene Christian,Texas A&M-CC;,7,10,9,44,0,Dale Francis Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,13,9,54,1,Dale Francis made Three Point Jumper. Assisted by John Jordan.
Abilene Christian,Texas A&M-CC;,7,13,10,22,0,LaDarrien Williams Turnover.
Abilene Christian,Texas A&M-CC;,7,13,10,23,0,Jelani Currie Steal.
Abilene Christian,Texas A&M-CC;,7,13,10,29,0,Jelani Currie missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,7,13,10,29,0,Drake Green Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,13,10,33,0,Foul on Jelani Currie.
Abilene Christian,Texas A&M-CC;,7,13,11,7,0,LaDarrien Williams missed Jumper.
Abilene Christian,Texas A&M-CC;,7,13,11,7,0,Ehab Amin Block.
Abilene Christian,Texas A&M-CC;,7,13,11,7,0,Bryce Douvier Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,15,11,14,1,Ehab Amin made Layup.
Abilene Christian,Texas A&M-CC;,7,15,11,42,0,Parker Wentz missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,7,15,11,42,0,Ehab Amin Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,15,12,11,0,Joe Kilgore missed Jumper.
Abilene Christian,Texas A&M-CC;,7,15,12,11,0,LaDarrien Williams Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,15,12,30,0,Austin Cooke missed Jumper.
Abilene Christian,Texas A&M-CC;,7,15,12,30,0,Bryce Douvier Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,15,12,41,0,Dale Francis missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,7,15,12,41,0,Austin Cooke Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,15,12,51,0,Riley Payne Turnover.
Abilene Christian,Texas A&M-CC;,7,15,12,51,0,Official TV Timeout
Abilene Christian,Texas A&M-CC;,7,15,12,58,0,Ehab Amin Turnover.
Abilene Christian,Texas A&M-CC;,7,15,13,7,0,Harrison Hawkins Turnover.
Abilene Christian,Texas A&M-CC;,7,15,13,8,0,Ehab Amin Steal.
Abilene Christian,Texas A&M-CC;,7,17,13,11,1,Ehab Amin made Dunk.
Abilene Christian,Texas A&M-CC;,7,17,13,37,0,Parker Wentz missed Jumper.
Abilene Christian,Texas A&M-CC;,7,17,13,37,0,Texas A&M-CC; Defensive Rebound.
Abilene Christian,Texas A&M-CC;,7,17,13,54,0,Foul on Drake Green.
Abilene Christian,Texas A&M-CC;,7,18,13,54,1,Rashawn Thomas made Free Throw.
Abilene Christian,Texas A&M-CC;,7,19,13,54,1,Rashawn Thomas made Free Throw.
Abilene Christian,Texas A&M-CC;,7,19,14,18,0,Harrison Hawkins Turnover.
Abilene Christian,Texas A&M-CC;,7,19,14,19,0,Brandon Pye Steal.
Abilene Christian,Texas A&M-CC;,7,19,14,27,0,Bryce Douvier Turnover.
Abilene Christian,Texas A&M-CC;,7,19,14,28,0,Austin Cooke Steal.
Abilene Christian,Texas A&M-CC;,9,19,14,31,1,Harrison Hawkins made Layup. Assisted by Austin Cooke.
Abilene Christian,Texas A&M-CC;,9,19,14,51,0,John Jordan Turnover.
Abilene Christian,Texas A&M-CC;,9,19,15,7,0,Isaiah Tripp Turnover.
Abilene Christian,Texas A&M-CC;,9,19,15,7,0,Foul on Isaiah Tripp.
Abilene Christian,Texas A&M-CC;,9,21,15,42,1,John Jordan made Jumper.
Abilene Christian,Texas A&M-CC;,9,21,16,7,0,Austin Cooke missed Three Point Jumper.
Abilene Christian,Texas A&M-CC;,9,21,16,7,0,Drake Green Offensive Rebound.
Abilene Christian,Texas A&M-CC;,9,21,16,11,0,Drake Green missed Jumper.
Abilene Christian,Texas A&M-CC;,9,21,16,11,0,Bryce Douvier Defensive Rebound.
Abilene Christian,Texas A&M-CC;,9,21,16,47,0,John Jordan missed Jumper.
Abilene Christian,Texas A&M-CC;,9,21,16,47,0,LaDarrien Williams Defensive Rebound.
Abilene Christian,Texas A&M-CC;,11,21,17,0,1,Duran Porter made Layup. Assisted by Drake Green.
Abilene Christian,Texas A&M-CC;,11,24,17,26,1,Brandon Pye made Three Point Jumper. Assisted by Rashawn Thomas.
Abilene Christian,Texas A&M-CC;,11,24,17,52,0,Duran Porter Turnover.
Abilene Christian,Texas A&M-CC;,11,24,17,53,0,Emmanuel Toney Steal.
Abilene Christian,Texas A&M-CC;,11,24,17,58,0,Brandon Pye missed Three Point Jumper.
