Away Team,Home Team,Away Score, Home Score,Minute,Second,isScoringPosession,Desc.
Huston-Tillotson,Prairie View A&M;,2,0,0,7,1,Joseph Williams made Layup.
Huston-Tillotson,Prairie View A&M;,2,2,0,18,1,Shay'rone Jett made Layup.
Huston-Tillotson,Prairie View A&M;,2,2,0,40,0,Joseph Williams missed Layup.
Huston-Tillotson,Prairie View A&M;,2,2,0,40,0,JD Wallace Defensive Rebound.
Huston-Tillotson,Prairie View A&M;,2,2,0,40,0,Zachary Hamilton missed Jumper.
Huston-Tillotson,Prairie View A&M;,2,2,0,40,0,Shay'rone Jett Offensive Rebound.
Huston-Tillotson,Prairie View A&M;,2,5,0,40,1,Troy Thompson made Three Point Jumper. Assisted by Shay'rone Jett.
Huston-Tillotson,Prairie View A&M;,5,5,0,41,1,Malcolm Ballard made Three Point Jumper. Assisted by Ray Edwards.
Huston-Tillotson,Prairie View A&M;,5,5,1,0,0,Ja'Donta Blakley missed Layup.
Huston-Tillotson,Prairie View A&M;,5,5,1,0,0,Joseph Williams Defensive Rebound.
Huston-Tillotson,Prairie View A&M;,5,5,1,49,0,Clinton Noel missed Jumper.
Huston-Tillotson,Prairie View A&M;,5,5,1,49,0,Joseph Williams Offensive Rebound.
Huston-Tillotson,Prairie View A&M;,5,5,1,56,0,Joseph Williams Turnover.
Huston-Tillotson,Prairie View A&M;,5,5,2,18,0,Troy Thompson Turnover.
Huston-Tillotson,Prairie View A&M;,5,5,2,22,0,Clinton Noel Steal.
Huston-Tillotson,Prairie View A&M;,5,5,2,24,0,Clinton Noel missed Layup.
Huston-Tillotson,Prairie View A&M;,5,5,2,24,0,Troy Thompson Defensive Rebound.
Huston-Tillotson,Prairie View A&M;,5,5,2,37,0,Foul on Quame Edwards.
Huston-Tillotson,Prairie View A&M;,5,6,2,37,1,Troy Thompson made Free Throw.
Huston-Tillotson,Prairie View A&M;,5,7,2,37,1,Troy Thompson made Free Throw.
Huston-Tillotson,Prairie View A&M;,5,7,2,51,0,Jalen Norwood Turnover.
Huston-Tillotson,Prairie View A&M;,5,7,2,54,0,Shay'rone Jett Steal.
Huston-Tillotson,Prairie View A&M;,5,9,2,56,1,Shay'rone Jett made Layup.
Huston-Tillotson,Prairie View A&M;,5,9,3,48,0,Malcolm Ballard missed Jumper.
Huston-Tillotson,Prairie View A&M;,5,9,3,48,0,Shay'rone Jett Defensive Rebound.
Huston-Tillotson,Prairie View A&M;,5,12,4,1,1,Ja'Donta Blakley made Three Point Jumper. Assisted by Troy Thompson.
