Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Alabama A&M;,Murray State,0,3,0,12,1,T.J. Sapp made Three Point Jumper. Assisted by Jonathan Fairell.
Alabama A&M;,Murray State,3,3,0,46,1,Baryn Houston made Three Point Jumper. Assisted by Rakiya Battle.
Alabama A&M;,Murray State,3,3,1,13,0,Cameron Payne missed Three Point Jumper.
Alabama A&M;,Murray State,3,3,1,13,0,Jarvis Williams Offensive Rebound.
Alabama A&M;,Murray State,3,3,1,17,0,Foul on Baryn Houston.
Alabama A&M;,Murray State,3,3,1,17,0,Jarvis Williams missed Free Throw.
Alabama A&M;,Murray State,3,3,1,17,0,Murray St Deadball Team Rebound.
Alabama A&M;,Murray State,3,3,1,17,0,Jarvis Williams missed Free Throw.
Alabama A&M;,Murray State,3,3,1,17,0,Justin Colvin Defensive Rebound.
Alabama A&M;,Murray State,3,3,1,46,0,Adrian Edwards missed Layup.
Alabama A&M;,Murray State,3,3,1,46,0,Jonathan Fairell Block.
Alabama A&M;,Murray State,3,3,1,47,0,Cameron Payne Defensive Rebound.
Alabama A&M;,Murray State,3,5,1,52,1,T.J. Sapp made Dunk. Assisted by Cameron Payne.
Alabama A&M;,Murray State,3,5,2,38,0,Nicholas West Turnover.
Alabama A&M;,Murray State,3,5,2,40,0,T.J. Sapp Steal.
Alabama A&M;,Murray State,3,5,3,5,0,Cameron Payne Turnover.
Alabama A&M;,Murray State,3,5,3,7,0,Nicholas West Steal.
Alabama A&M;,Murray State,3,5,3,28,0,Nicholas West missed Jumper.
Alabama A&M;,Murray State,3,5,3,28,0,Jonathan Fairell Block.
Alabama A&M;,Murray State,3,5,3,29,0,Alabama A&M; Offensive Rebound.
Alabama A&M;,Murray State,3,5,3,30,0,Foul on Cameron Payne.
Alabama A&M;,Murray State,3,5,3,35,0,Rakiya Battle Turnover.
Alabama A&M;,Murray State,3,5,3,36,0,Jarvis Williams Steal.
Alabama A&M;,Murray State,3,8,3,39,1,Jeffery Moss made Three Point Jumper. Assisted by Cameron Payne.
Alabama A&M;,Murray State,3,8,4,5,0,Official TV Timeout
Alabama A&M;,Murray State,3,8,4,17,0,Rakiya Battle Turnover.
Alabama A&M;,Murray State,3,8,4,18,0,Jonathan Fairell Steal.
Alabama A&M;,Murray State,3,8,4,30,0,T.J. Sapp missed Three Point Jumper.
Alabama A&M;,Murray State,3,8,4,30,0,Adrian Edwards Defensive Rebound.
Alabama A&M;,Murray State,3,8,4,49,0,Baryn Houston missed Three Point Jumper.
Alabama A&M;,Murray State,3,8,4,49,0,Jarvis Williams Defensive Rebound.
Alabama A&M;,Murray State,3,10,5,0,1,Jarvis Williams made Layup. Assisted by Cameron Payne.
Alabama A&M;,Murray State,3,10,5,5,0,Foul on Baryn Houston.
Alabama A&M;,Murray State,3,11,5,5,1,Jarvis Williams made Free Throw.
Alabama A&M;,Murray State,5,11,5,18,1,Adrian Edwards made Layup. Assisted by Justin Colvin.
Alabama A&M;,Murray State,5,13,5,34,1,Cameron Payne made Jumper.
Alabama A&M;,Murray State,5,13,6,4,0,Adrian Edwards missed Jumper.
Alabama A&M;,Murray State,5,13,6,4,0,Jonathan Fairell Defensive Rebound.
Alabama A&M;,Murray State,5,13,6,6,0,Foul on Isaiah Cotton.
Alabama A&M;,Murray State,5,16,6,8,1,Jeffery Moss made Three Point Jumper. Assisted by Cameron Payne.
Alabama A&M;,Murray State,5,16,6,42,0,Tyler Davis missed Jumper.
Alabama A&M;,Murray State,5,16,6,42,0,Adrian Edwards Offensive Rebound.
Alabama A&M;,Murray State,5,16,6,49,0,Matthew Cotton missed Jumper.
Alabama A&M;,Murray State,5,16,6,49,0,Jeffery Moss Defensive Rebound.
Alabama A&M;,Murray State,5,19,6,56,1,T.J. Sapp made Three Point Jumper. Assisted by Cameron Payne.
Alabama A&M;,Murray State,5,19,7,15,0,Isaiah Cotton Turnover.
Alabama A&M;,Murray State,5,19,7,15,0,Foul on Isaiah Cotton.
Alabama A&M;,Murray State,5,22,7,29,1,T.J. Sapp made Three Point Jumper. Assisted by Kedrick Flomo.
Alabama A&M;,Murray State,5,22,8,2,0,Tyler Davis missed Jumper.
