Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,VCU,0,0,0,24,0,JeQuan Lewis Turnover.
Prairie View A&M;,VCU,0,0,0,24,0,Jayrn Johnson Steal.
Prairie View A&M;,VCU,0,0,0,27,0,Jayrn Johnson missed Three Point Jumper.
Prairie View A&M;,VCU,0,0,0,27,0,Karim York Offensive Rebound.
Prairie View A&M;,VCU,0,0,0,34,0,Karim York missed Jumper.
Prairie View A&M;,VCU,0,0,0,34,0,Justin Tillman Defensive Rebound.
Prairie View A&M;,VCU,0,2,0,58,1,Mo Alie-Cox made Layup. Assisted by Melvin Johnson.
Prairie View A&M;,VCU,0,2,1,25,0,Karim York missed Layup.
Prairie View A&M;,VCU,0,2,1,25,0,Justin Tillman Block.
Prairie View A&M;,VCU,0,2,1,27,0,Admassu Williams Offensive Rebound.
Prairie View A&M;,VCU,0,2,1,29,0,Admassu Williams Turnover.
Prairie View A&M;,VCU,0,2,1,35,0,Justin Tillman Turnover.
Prairie View A&M;,VCU,0,2,1,48,0,Jayrn Johnson Turnover.
Prairie View A&M;,VCU,0,2,1,48,0,Foul on Jayrn Johnson.
Prairie View A&M;,VCU,0,2,2,1,0,Foul on Tevin Bellinger.
Prairie View A&M;,VCU,0,5,2,9,1,Melvin Johnson made Three Point Jumper. Assisted by JeQuan Lewis.
Prairie View A&M;,VCU,0,5,2,19,0,Tevin Bellinger Turnover.
Prairie View A&M;,VCU,0,5,2,40,0,Foul on Jordan Burgess.
Prairie View A&M;,VCU,0,5,2,40,0,Jordan Burgess Turnover.
Prairie View A&M;,VCU,3,5,2,57,1,Zachary Hamilton made Three Point Jumper. Assisted by Admassu Williams.
Prairie View A&M;,VCU,3,5,3,12,0,VCU  Timeout
Prairie View A&M;,VCU,3,5,3,12,0,Foul on Jayrn Johnson.
Prairie View A&M;,VCU,3,5,3,15,0,Korey Billbury missed Layup.
Prairie View A&M;,VCU,3,5,3,15,0,Karim York Defensive Rebound.
Prairie View A&M;,VCU,3,5,3,40,0,Karim York missed Layup.
Prairie View A&M;,VCU,3,5,3,40,0,Korey Billbury Defensive Rebound.
Prairie View A&M;,VCU,3,5,3,49,0,Melvin Johnson missed Jumper.
Prairie View A&M;,VCU,3,5,3,49,0,Tevin Bellinger Defensive Rebound.
Prairie View A&M;,VCU,3,5,3,50,0,Foul on Jordan Burgess.
Prairie View A&M;,VCU,3,5,4,2,0,Tevin Bellinger missed Layup.
Prairie View A&M;,VCU,3,5,4,2,0,Zachary Hamilton Offensive Rebound.
Prairie View A&M;,VCU,3,5,4,11,0,Tevin Bellinger missed Three Point Jumper.
Prairie View A&M;,VCU,3,5,4,11,0,Karim York Offensive Rebound.
Prairie View A&M;,VCU,5,5,4,34,1,Admassu Williams made Jumper. Assisted by Karim York.
Prairie View A&M;,VCU,5,5,4,58,0,Foul on Ja'Donta Blakely.
Prairie View A&M;,VCU,5,5,4,58,0,Official TV Timeout
Prairie View A&M;,VCU,5,8,5,5,1,Doug Brooks made Three Point Jumper. Assisted by Jonathan Williams.
Prairie View A&M;,VCU,5,8,5,12,0,Foul on Doug Brooks.
Prairie View A&M;,VCU,5,8,5,36,0,Foul on Michael Gilmore.
Prairie View A&M;,VCU,5,8,5,39,0,Ja'Donta Blakely Turnover.
Prairie View A&M;,VCU,5,8,5,41,0,Michael Gilmore Steal.
Prairie View A&M;,VCU,5,8,6,9,0,Korey Billbury missed Jumper.
Prairie View A&M;,VCU,5,8,6,9,0,Mo Alie-Cox Offensive Rebound.
Prairie View A&M;,VCU,5,8,6,14,0,Foul on Lavonne Davis.
Prairie View A&M;,VCU,5,9,6,14,1,Mo Alie-Cox made Free Throw.
Prairie View A&M;,VCU,5,10,6,14,1,Mo Alie-Cox made Free Throw.
Prairie View A&M;,VCU,5,10,6,21,0,Admassu Williams missed Layup.
Prairie View A&M;,VCU,5,10,6,21,0,Doug Brooks Block.
Prairie View A&M;,VCU,5,10,6,23,0,Melvin Johnson Defensive Rebound.
Prairie View A&M;,VCU,5,10,6,24,0,Foul on Ja'Donta Blakely.
Prairie View A&M;,VCU,5,10,6,38,0,Melvin Johnson missed Layup.
Prairie View A&M;,VCU,5,10,6,38,0,Zachary Hamilton Block.
Prairie View A&M;,VCU,5,10,6,39,0,Ahmad Hamdy Mohamed Offensive Rebound.
Prairie View A&M;,VCU,5,10,6,41,0,Ahmad Hamdy Mohamed missed Jumper.
Prairie View A&M;,VCU,5,10,6,41,0,VCU Offensive Rebound.
Prairie View A&M;,VCU,5,13,6,44,1,Melvin Johnson made Three Point Jumper. Assisted by Jonathan Williams.
Prairie View A&M;,VCU,5,13,7,21,0,Avery Lomax missed Three Point Jumper.
Prairie View A&M;,VCU,5,13,7,21,0,Doug Brooks Defensive Rebound.
Prairie View A&M;,VCU,5,13,7,40,0,Foul on Michael Gilmore.
Prairie View A&M;,VCU,5,13,7,40,0,Michael Gilmore Turnover.
Prairie View A&M;,VCU,5,13,8,5,0,Jordan Giddings missed Three Point Jumper.
Prairie View A&M;,VCU,5,13,8,5,0,Avery Lomax Offensive Rebound.
Prairie View A&M;,VCU,5,13,8,11,0,Avery Lomax Turnover.
Prairie View A&M;,VCU,5,13,8,12,0,Justin Tillman Steal.
Prairie View A&M;,VCU,5,13,8,31,0,Ahmad Hamdy Mohamed Turnover.
Prairie View A&M;,VCU,5,13,8,32,0,Jordan Giddings Steal.
Prairie View A&M;,VCU,7,13,8,52,1,Karim York made Jumper. Assisted by Jordan Giddings.
Prairie View A&M;,VCU,7,15,9,15,1,Jonathan Williams made Layup.
