Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Prairie View A&M;,Radford,0,0,0,16,0,Karim York missed Three Point Jumper.
Prairie View A&M;,Radford,0,0,0,16,0,Radford Defensive Rebound.
Prairie View A&M;,Radford,0,0,0,37,0,Kion Brown missed Jumper.
Prairie View A&M;,Radford,0,0,0,37,0,Prairie View Defensive Rebound.
Prairie View A&M;,Radford,0,0,0,57,0,Foul on Kion Brown.
Prairie View A&M;,Radford,2,0,1,7,1,Admassu Williams made Layup.
Prairie View A&M;,Radford,2,0,1,13,0,Cameron Jones Turnover.
Prairie View A&M;,Radford,2,0,1,27,0,Karim York missed Jumper.
Prairie View A&M;,Radford,2,0,1,27,0,Brandon Holcomb Defensive Rebound.
Prairie View A&M;,Radford,2,3,2,1,1,Cameron Jones made Three Point Jumper. Assisted by Rashun Davis.
Prairie View A&M;,Radford,4,3,2,14,1,Karim York made Layup.
Prairie View A&M;,Radford,4,3,2,27,0,Justin Cousin missed Three Point Jumper.
Prairie View A&M;,Radford,4,3,2,27,0,Brandon Holcomb Offensive Rebound.
Prairie View A&M;,Radford,4,3,2,36,0,Kion Brown missed Jumper.
Prairie View A&M;,Radford,4,3,2,36,0,Karim York Defensive Rebound.
Prairie View A&M;,Radford,6,3,2,46,1,Tevin Bellinger made Layup.
Prairie View A&M;,Radford,6,3,3,1,0,Cameron Jones Turnover.
Prairie View A&M;,Radford,6,3,3,30,0,Foul on YaYa Anderson.
Prairie View A&M;,Radford,6,3,3,41,0,Jayrn Johnson Turnover.
Prairie View A&M;,Radford,6,3,3,43,0,Brandon Holcomb Steal.
Prairie View A&M;,Radford,6,3,3,44,0,Brandon Holcomb Turnover.
Prairie View A&M;,Radford,6,3,3,44,0,Jayrn Johnson Steal.
Prairie View A&M;,Radford,6,3,4,15,0,Prairie View  Turnover.
Prairie View A&M;,Radford,6,3,4,15,0,Official TV Timeout
Prairie View A&M;,Radford,6,3,4,22,0,Rashun Davis Turnover.
Prairie View A&M;,Radford,6,3,4,23,0,Jayrn Johnson Steal.
Prairie View A&M;,Radford,8,3,4,24,1,Jayrn Johnson made Layup.
Prairie View A&M;,Radford,8,3,4,37,0,Cameron Jones Turnover.
