Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
North Carolina A&T;,Bethune-Cookman,0,0,0,26,0,Mikel Trapp missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,0,0,0,26,0,Jeremy Underwood Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,0,0,0,31,0,Jeremy Underwood Turnover.
North Carolina A&T;,Bethune-Cookman,0,0,0,32,0,Clemmye Owens Steal.
North Carolina A&T;,Bethune-Cookman,0,2,0,36,1,Clemmye Owens made Layup.
North Carolina A&T;,Bethune-Cookman,0,2,1,10,0,Maurice Taylor Turnover.
North Carolina A&T;,Bethune-Cookman,0,2,1,25,0,Malik Jackson Turnover.
North Carolina A&T;,Bethune-Cookman,0,2,1,42,0,Richaud Pack missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,0,2,1,42,0,Maurice Taylor Offensive Rebound.
North Carolina A&T;,Bethune-Cookman,0,2,1,49,0,Richaud Pack Turnover.
North Carolina A&T;,Bethune-Cookman,0,2,1,49,0,Foul on Richaud Pack.
North Carolina A&T;,Bethune-Cookman,0,2,2,7,0,Clemmye Owens missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,0,2,2,7,0,Bruce Beckford Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,0,2,2,36,0,Foul on Travis Elliott.
North Carolina A&T;,Bethune-Cookman,1,2,2,36,1,Jeremy Underwood made Free Throw.
North Carolina A&T;,Bethune-Cookman,1,5,2,42,1,Mikel Trapp made Three Point Jumper. Assisted by Troy Simmons.
North Carolina A&T;,Bethune-Cookman,1,5,2,58,0,Clemmye Owens Turnover.
North Carolina A&T;,Bethune-Cookman,1,5,3,8,0,Bruce Beckford missed Jumper.
North Carolina A&T;,Bethune-Cookman,1,5,3,8,0,Troy Simmons Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,2,5,3,20,1,Jeremy Underwood made Free Throw.
North Carolina A&T;,Bethune-Cookman,5,5,4,20,1,Jeremy Underwood made Three Point Jumper. Assisted by Richaud Pack.
North Carolina A&T;,Bethune-Cookman,5,5,4,31,0,Mikel Trapp missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,5,5,4,31,0,Jeremy Underwood Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,5,5,4,42,0,Foul on Troy Simmons.
North Carolina A&T;,Bethune-Cookman,5,5,5,16,0,Bruce Beckford missed Layup.
North Carolina A&T;,Bethune-Cookman,5,5,5,16,0,Richaud Pack Offensive Rebound.
North Carolina A&T;,Bethune-Cookman,7,5,5,18,1,Richaud Pack made Layup.
North Carolina A&T;,Bethune-Cookman,7,5,5,46,0,Malik Jackson missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,7,5,5,46,0,Bruce Beckford Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,7,5,6,7,0,Foul on Troy Simmons.
North Carolina A&T;,Bethune-Cookman,8,5,6,7,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Bethune-Cookman,9,5,6,7,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Bethune-Cookman,9,5,6,40,0,Malik Jackson missed Three Point Jumper.
North Carolina A&T;,Bethune-Cookman,9,5,6,40,0,Barry Smith Offensive Rebound.
North Carolina A&T;,Bethune-Cookman,9,5,7,12,0,Malik Jackson missed Jumper.
North Carolina A&T;,Bethune-Cookman,9,5,7,12,0,Barry Smith Offensive Rebound.
North Carolina A&T;,Bethune-Cookman,9,7,7,15,1,Barry Smith made Layup.
North Carolina A&T;,Bethune-Cookman,9,7,7,29,0,- Team Turnover.
North Carolina A&T;,Bethune-Cookman,9,9,7,49,1,Tony Kynard made Jumper.
North Carolina A&T;,Bethune-Cookman,9,9,7,58,0,Jeremy Underwood Turnover.
North Carolina A&T;,Bethune-Cookman,9,9,7,59,0,Tony Kynard Steal.
North Carolina A&T;,Bethune-Cookman,9,11,8,1,1,Tony Kynard made Jumper.
North Carolina A&T;,Bethune-Cookman,9,11,8,20,0,Foul on Allan Dempster.
North Carolina A&T;,Bethune-Cookman,9,11,8,20,0,Official TV Timeout
North Carolina A&T;,Bethune-Cookman,10,11,8,20,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Bethune-Cookman,11,11,8,21,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Bethune-Cookman,12,11,8,21,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Bethune-Cookman,12,11,8,24,0,Jerome Simmons Turnover.
North Carolina A&T;,Bethune-Cookman,12,11,8,41,0,Tony Kynard Steal.
North Carolina A&T;,Bethune-Cookman,12,11,8,46,0,Lamont Middleton missed Layup.
North Carolina A&T;,Bethune-Cookman,12,11,8,46,0,Bruce Beckford Offensive Rebound.
North Carolina A&T;,Bethune-Cookman,14,11,8,51,1,Bruce Beckford made Dunk.
North Carolina A&T;,Bethune-Cookman,14,11,9,3,0,Bruce Beckford missed Jumper.
North Carolina A&T;,Bethune-Cookman,14,11,9,3,0,Barry Smith Defensive Rebound.
North Carolina A&T;,Bethune-Cookman,14,11,9,9,0,Foul on Jerome Simmons.
North Carolina A&T;,Bethune-Cookman,14,12,9,9,1,Barry Smith made Free Throw.
North Carolina A&T;,Bethune-Cookman,14,13,9,9,1,Barry Smith made Free Throw.
North Carolina A&T;,Bethune-Cookman,14,13,9,11,0,Foul on Mikel Trapp.
North Carolina A&T;,Bethune-Cookman,17,13,9,15,1,Lamont Middleton made Three Point Jumper. Assisted by Bruce Beckford.
North Carolina A&T;,Bethune-Cookman,17,13,9,24,0,Tony Kynard Turnover.
North Carolina A&T;,Bethune-Cookman,17,13,9,28,0,Bruce Beckford Steal.
North Carolina A&T;,Bethune-Cookman,17,13,9,28,0,Lamont Middleton Turnover.
North Carolina A&T;,Bethune-Cookman,17,13,11,12,0,Foul on Maurice Taylor.
North Carolina A&T;,Bethune-Cookman,17,13,11,12,0,Maurice Taylor Turnover.
