Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Southern,Alabama A&M;,0,0,0,14,0,Arthur Capers missed Jumper.
Southern,Alabama A&M;,0,0,0,14,0,Calvin Godfrey Defensive Rebound.
Southern,Alabama A&M;,0,0,0,37,0,Trelun Banks missed Jumper.
Southern,Alabama A&M;,0,0,0,37,0,Justan Banks Defensive Rebound.
Southern,Alabama A&M;,0,0,0,44,0,Nicholas West missed Jumper.
Southern,Alabama A&M;,0,0,0,44,0,Malcolm Miller Defensive Rebound.
Southern,Alabama A&M;,0,0,0,57,0,Malcolm Miller missed Jumper.
Southern,Alabama A&M;,0,0,0,57,0,Justan Banks Defensive Rebound.
Southern,Alabama A&M;,0,0,1,5,0,Arthur Capers Turnover.
Southern,Alabama A&M;,2,0,1,24,1,Trelun Banks made Jumper.
Southern,Alabama A&M;,2,0,1,30,0,Jeremy Crutcher Turnover.
Southern,Alabama A&M;,2,0,1,43,0,Malcolm Miller Turnover.
Southern,Alabama A&M;,2,0,1,50,0,Arthur Capers Steal.
Southern,Alabama A&M;,2,2,1,51,1,Arthur Capers made Layup.
Southern,Alabama A&M;,4,2,2,9,1,Javan Mitchell made Jumper.
Southern,Alabama A&M;,4,2,2,28,0,Nicholas West missed Jumper.
Southern,Alabama A&M;,4,2,2,28,0,Yondarius Johnson Defensive Rebound.
Southern,Alabama A&M;,7,2,2,38,1,Trelun Banks made Three Point Jumper.
Southern,Alabama A&M;,7,2,2,44,0,Nicholas West Turnover.
Southern,Alabama A&M;,7,2,2,46,0,Yondarius Johnson Steal.
Southern,Alabama A&M;,7,2,2,50,0,Yondarius Johnson missed Layup.
Southern,Alabama A&M;,7,2,2,50,0,Arthur Capers Defensive Rebound.
Southern,Alabama A&M;,7,2,3,1,0,Justan Banks missed Layup.
Southern,Alabama A&M;,7,2,3,1,0,Trelun Banks Defensive Rebound.
Southern,Alabama A&M;,7,2,3,7,0,Trelun Banks missed Three Point Jumper.
Southern,Alabama A&M;,7,2,3,7,0,Justan Banks Defensive Rebound.
Southern,Alabama A&M;,7,2,3,29,0,Arthur Capers missed Jumper.
Southern,Alabama A&M;,7,2,3,29,0,Justan Banks Offensive Rebound.
