Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Coppin State,North Carolina A&T;,0,0,0,20,0,Denzel Keyes missed Jumper.
Coppin State,North Carolina A&T;,0,0,0,20,0,Denzel Keyes Offensive Rebound.
Coppin State,North Carolina A&T;,0,0,0,22,0,Denzel Keyes missed Jumper.
Coppin State,North Carolina A&T;,0,0,0,22,0,Ede Egharevba Offensive Rebound.
Coppin State,North Carolina A&T;,0,0,0,25,0,Ede Egharevba missed Three Point Jumper.
Coppin State,North Carolina A&T;,0,0,0,25,0,Joshua Treadwell Defensive Rebound.
Coppin State,North Carolina A&T;,0,0,0,34,0,Foul on Mike Owona.
Coppin State,North Carolina A&T;,0,0,0,34,0,Blake Simpson missed Free Throw.
Coppin State,North Carolina A&T;,0,0,0,34,0,Coppin St Deadball Team Rebound.
Coppin State,North Carolina A&T;,0,0,0,34,0,Blake Simpson missed Free Throw.
Coppin State,North Carolina A&T;,0,0,0,34,0,Ede Egharevba Defensive Rebound.
Coppin State,North Carolina A&T;,0,0,0,55,0,Sam Hunt missed Three Point Jumper.
Coppin State,North Carolina A&T;,0,0,0,55,0,Mike Owona Offensive Rebound.
Coppin State,North Carolina A&T;,0,0,1,1,0,Ede Egharevba missed Layup.
Coppin State,North Carolina A&T;,0,0,1,1,0,Coppin St Defensive Rebound.
Coppin State,North Carolina A&T;,0,0,1,34,0,Joshua Treadwell missed Jumper.
Coppin State,North Carolina A&T;,0,0,1,34,0,Ede Egharevba Defensive Rebound.
Coppin State,North Carolina A&T;,0,0,1,56,0,Foul on Sam Hunt.
Coppin State,North Carolina A&T;,0,0,2,11,0,Joshua Treadwell Turnover.
Coppin State,North Carolina A&T;,0,0,2,13,0,Mike Owona Steal.
Coppin State,North Carolina A&T;,0,0,2,15,0,Mike Owona Turnover.
Coppin State,North Carolina A&T;,0,0,2,17,0,Terry Harris Jr Steal.
Coppin State,North Carolina A&T;,0,0,2,32,0,Terry Harris Jr missed Jumper.
Coppin State,North Carolina A&T;,0,0,2,32,0,Ede Egharevba Defensive Rebound.
Coppin State,North Carolina A&T;,0,0,2,40,0,Foul on Blake Simpson.
Coppin State,North Carolina A&T;,0,1,2,40,1,Denzel Keyes made Free Throw.
Coppin State,North Carolina A&T;,0,2,2,40,1,Denzel Keyes made Free Throw.
Coppin State,North Carolina A&T;,0,2,2,53,0,Christian Kessee missed Three Point Jumper.
Coppin State,North Carolina A&T;,0,2,2,53,0,Terry Harris Jr Offensive Rebound.
Coppin State,North Carolina A&T;,2,2,2,58,1,Terry Harris Jr made Layup.
Coppin State,North Carolina A&T;,2,2,3,15,0,Ede Egharevba missed Three Point Jumper.
Coppin State,North Carolina A&T;,2,2,3,15,0,Coppin St Deadball Team Rebound.
Coppin State,North Carolina A&T;,2,2,3,18,0,Foul on Denzel Keyes.
Coppin State,North Carolina A&T;,2,2,3,26,0,Foul on Blake Simpson.
Coppin State,North Carolina A&T;,2,2,3,26,0,Blake Simpson Turnover.
Coppin State,North Carolina A&T;,2,2,3,39,0,Foul on Lawrence Fejokwu.
Coppin State,North Carolina A&T;,2,5,3,46,1,Bruce Beckford made Three Point Jumper. Assisted by Sam Hunt.
Coppin State,North Carolina A&T;,4,5,4,2,1,Keith Shivers made Layup.
Coppin State,North Carolina A&T;,4,5,4,21,0,Sam Hunt missed Three Point Jumper.
Coppin State,North Carolina A&T;,4,5,4,21,0,Joshua Treadwell Defensive Rebound.
Coppin State,North Carolina A&T;,4,5,4,28,0,Joshua Treadwell Turnover.
Coppin State,North Carolina A&T;,4,5,4,29,0,Ahmad Abdullah Steal.
Coppin State,North Carolina A&T;,4,7,4,31,1,Ahmad Abdullah made Layup.
Coppin State,North Carolina A&T;,4,7,4,40,0,Terry Harris Jr Turnover.
Coppin State,North Carolina A&T;,4,7,4,40,0,Ede Egharevba Steal.
Coppin State,North Carolina A&T;,4,7,4,44,0,Official TV Timeout
Coppin State,North Carolina A&T;,4,7,4,53,0,Bruce Beckford missed Jumper.
Coppin State,North Carolina A&T;,4,7,4,53,0,Denzel Keyes Offensive Rebound.
Coppin State,North Carolina A&T;,4,9,4,58,1,Denzel Keyes made Layup.
Coppin State,North Carolina A&T;,6,9,5,7,1,Keith Shivers made Layup.
Coppin State,North Carolina A&T;,6,9,5,7,0,Foul on Sam Hunt.
Coppin State,North Carolina A&T;,6,9,5,7,0,Keith Shivers missed Free Throw.
Coppin State,North Carolina A&T;,6,9,5,7,0,Ede Egharevba Defensive Rebound.
Coppin State,North Carolina A&T;,6,9,5,9,0,Foul on Terry Harris Jr.
Coppin State,North Carolina A&T;,6,9,5,31,0,Ahmad Abdullah missed Jumper.
Coppin State,North Carolina A&T;,6,9,5,31,0,James Sylvester Defensive Rebound.
Coppin State,North Carolina A&T;,9,9,5,40,1,James Sylvester made Three Point Jumper. Assisted by Christian Kessee.
Coppin State,North Carolina A&T;,9,9,5,54,0,Ahmad Abdullah Turnover.
Coppin State,North Carolina A&T;,9,9,5,56,0,Lawrence Fejokwu Steal.
Coppin State,North Carolina A&T;,9,9,5,59,0,Christian Kessee missed Three Point Jumper.
Coppin State,North Carolina A&T;,9,9,5,59,0,Austin Williams Defensive Rebound.
Coppin State,North Carolina A&T;,9,9,6,7,0,Ede Egharevba Turnover.
Coppin State,North Carolina A&T;,9,9,6,27,0,James Sylvester Turnover.
Coppin State,North Carolina A&T;,9,9,6,30,0,Ede Egharevba Steal.
Coppin State,North Carolina A&T;,9,12,6,34,1,Bruce Beckford made Three Point Jumper. Assisted by Denzel Keyes.
Coppin State,North Carolina A&T;,11,12,6,51,1,Terry Harris Jr made Jumper. Assisted by Keith Shivers.
Coppin State,North Carolina A&T;,11,12,7,15,0,Austin Williams missed Layup.
