Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Alabama A&M;,Iowa State,0,0,0,10,0,Foul on Nicolas West
Alabama A&M;,Iowa State,0,0,0,18,0,Melvin Ejim Turnover.
Alabama A&M;,Iowa State,0,0,0,37,0,Justan Banks missed Jumper.
Alabama A&M;,Iowa State,0,0,0,37,0,Will Clyburn Defensive Rebound.
Alabama A&M;,Iowa State,0,0,0,50,0,Korie Lucious missed Jumper.
Alabama A&M;,Iowa State,0,0,0,50,0,Nicolas West Defensive Rebound.
Alabama A&M;,Iowa State,2,0,1,22,1,Jeremy Crutcher made Jumper.
Alabama A&M;,Iowa State,2,0,1,45,0,Anthony Booker missed Jumper.
Alabama A&M;,Iowa State,2,0,1,45,0,Anthony Booker Offensive Rebound.
Alabama A&M;,Iowa State,2,0,1,48,0,Anthony Booker missed Jumper.
Alabama A&M;,Iowa State,2,0,1,48,0,Brandon Ellis Defensive Rebound.
Alabama A&M;,Iowa State,2,0,1,57,0,Demarquelle Tabb missed Jumper.
Alabama A&M;,Iowa State,2,0,1,57,0,Tyrus McGee Defensive Rebound.
Alabama A&M;,Iowa State,2,0,2,4,0,Tyrus McGee Turnover.
Alabama A&M;,Iowa State,2,0,2,5,0,Brandon Ellis Steal.
Alabama A&M;,Iowa State,2,0,2,25,0,Brandon Ellis missed Jumper.
Alabama A&M;,Iowa State,2,0,2,25,0,Anthony Booker Defensive Rebound.
Alabama A&M;,Iowa State,2,0,2,34,0,Will Clyburn missed Dunk.
Alabama A&M;,Iowa State,2,0,2,34,0,Anthony Booker Offensive Rebound.
Alabama A&M;,Iowa State,2,3,2,39,1,Tyrus McGee made Three Point Jumper.  Assisted by Anthony Booker.
Alabama A&M;,Iowa State,2,3,2,48,0,Jeremy Crutcher Turnover.
Alabama A&M;,Iowa State,2,5,2,59,1,Will Clyburn made Layup.
Alabama A&M;,Iowa State,2,5,3,31,0,Justan Banks missed Jumper.
Alabama A&M;,Iowa State,2,5,3,31,0,Nicolas West Offensive Rebound.
Alabama A&M;,Iowa State,2,5,3,37,0,Nicolas West missed Jumper.
Alabama A&M;,Iowa State,2,5,3,37,0,Melvin Ejim Block.
Alabama A&M;,Iowa State,2,5,3,39,0,Anthony Booker Defensive Rebound.
Alabama A&M;,Iowa State,2,5,3,43,0,Will Clyburn missed Three Point Jumper.
Alabama A&M;,Iowa State,2,5,3,43,0,Melvin Ejim Offensive Rebound.
Alabama A&M;,Iowa State,2,5,3,48,0,Melvin Ejim missed Jumper.
Alabama A&M;,Iowa State,2,5,3,48,0,Will Clyburn Offensive Rebound.
Alabama A&M;,Iowa State,2,7,3,52,1,Will Clyburn made Dunk.
Alabama A&M;,Iowa State,2,7,4,14,0,Brandon Ellis Turnover.
Alabama A&M;,Iowa State,2,7,4,15,0,Korie Lucious Steal.
Alabama A&M;,Iowa State,2,7,4,20,0,Will Clyburn Turnover.
Alabama A&M;,Iowa State,2,7,4,22,0,Demarquelle Tabb Steal.
Alabama A&M;,Iowa State,4,7,4,29,1,Jeremy Crutcher made Layup.
Alabama A&M;,Iowa State,4,9,4,41,1,Korie Lucious made Jumper.
Alabama A&M;,Iowa State,4,9,5,7,0,Official TV Timeout.
Alabama A&M;,Iowa State,4,9,5,11,0,Green Hill Turnover.
Alabama A&M;,Iowa State,4,9,5,12,0,Korie Lucious Steal.
Alabama A&M;,Iowa State,4,9,5,15,0,Korie Lucious Turnover.
Alabama A&M;,Iowa State,4,9,5,17,0,Justin Colvin Steal.
Alabama A&M;,Iowa State,4,9,5,20,0,Foul on Tyrus McGee
Alabama A&M;,Iowa State,4,9,5,20,0,Justin Colvin missed Free Throw.
Alabama A&M;,Iowa State,4,9,5,20,0,null
Alabama A&M;,Iowa State,5,9,5,20,1,Justin Colvin made Free Throw.
Alabama A&M;,Iowa State,5,9,5,31,0,Korie Lucious Turnover.
Alabama A&M;,Iowa State,5,9,5,35,0,Arthur Capers missed Three Point Jumper.
Alabama A&M;,Iowa State,5,9,5,35,0,Will Clyburn Defensive Rebound.
Alabama A&M;,Iowa State,5,9,5,41,0,Foul on Demarquelle Tabb
Alabama A&M;,Iowa State,5,9,5,51,0,Percy Gibson missed Jumper.
Alabama A&M;,Iowa State,5,9,5,51,0,Tyrus McGee Offensive Rebound.
Alabama A&M;,Iowa State,5,11,6,1,1,Georges Niang made Layup.
Alabama A&M;,Iowa State,5,11,6,22,0,Jose Long missed Jumper.
Alabama A&M;,Iowa State,5,11,6,22,0,Will Clyburn Defensive Rebound.
Alabama A&M;,Iowa State,5,11,6,34,0,Percy Gibson missed Jumper.
Alabama A&M;,Iowa State,5,11,6,34,0,Demarquelle Tabb Block.
Alabama A&M;,Iowa State,5,11,6,37,0,Georges Niang Offensive Rebound.
Alabama A&M;,Iowa State,5,13,6,40,1,Will Clyburn made Layup.  Assisted by Georges Niang.
Alabama A&M;,Iowa State,7,13,6,44,1,Arthur Capers made Jumper.
Alabama A&M;,Iowa State,7,13,7,1,0,Georges Niang missed Jumper.
Alabama A&M;,Iowa State,7,13,7,1,0,Demarquelle Tabb Block.
Alabama A&M;,Iowa State,7,13,7,3,0,Jose Long Defensive Rebound.
Alabama A&M;,Iowa State,7,13,7,12,0,Justin Colvin missed Three Point Jumper.
Alabama A&M;,Iowa State,7,13,7,12,0,Will Clyburn Defensive Rebound.
Alabama A&M;,Iowa State,7,16,7,28,1,Georges Niang made Three Point Jumper.  Assisted by Will Clyburn.
