Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
North Carolina A&T;,Savannah State,0,0,0,20,0,Lenjo Kilo Turnover.
North Carolina A&T;,Savannah State,2,0,0,52,1,Steven Burrough made Jumper. Assisted by Ahmad Abdullah.
North Carolina A&T;,Savannah State,2,0,1,13,0,Troyce Manassa missed Three Point Jumper.
North Carolina A&T;,Savannah State,2,0,1,13,0,Ahmad Abdullah Defensive Rebound.
North Carolina A&T;,Savannah State,2,0,1,20,0,Sam Hunt missed Three Point Jumper.
North Carolina A&T;,Savannah State,2,0,1,20,0,Khary Doby Offensive Rebound.
North Carolina A&T;,Savannah State,2,0,1,27,0,Foul on Lenjo Kilo.
North Carolina A&T;,Savannah State,5,0,1,50,1,Khary Doby made Three Point Jumper. Assisted by Ahmad Abdullah.
North Carolina A&T;,Savannah State,5,2,2,10,1,Lenjo Kilo made Jumper. Assisted by Chris Martin.
North Carolina A&T;,Savannah State,5,2,2,34,0,Foul on Chris Martin.
North Carolina A&T;,Savannah State,7,2,3,0,1,Ahmad Abdullah made Jumper.
North Carolina A&T;,Savannah State,7,2,3,7,0,Foul on Khary Doby.
North Carolina A&T;,Savannah State,7,2,3,7,0,Chris Martin Turnover.
North Carolina A&T;,Savannah State,7,2,3,21,0,Bruce Beckford missed Jumper.
North Carolina A&T;,Savannah State,7,2,3,21,0,Khalen Pinkett Defensive Rebound.
North Carolina A&T;,Savannah State,7,2,3,25,0,Isaiah Felder missed Three Point Jumper.
North Carolina A&T;,Savannah State,7,2,3,25,0,Ahmad Abdullah Defensive Rebound.
North Carolina A&T;,Savannah State,7,2,3,29,0,Ahmad Abdullah Turnover.
North Carolina A&T;,Savannah State,7,4,3,29,1,Lenjo Kilo made Jumper.
North Carolina A&T;,Savannah State,10,4,3,29,1,Khary Doby made Three Point Jumper.
North Carolina A&T;,Savannah State,10,4,3,29,0,Lenjo Kilo missed Jumper.
North Carolina A&T;,Savannah State,10,4,3,29,0,Brian Pearson Offensive Rebound.
North Carolina A&T;,Savannah State,10,6,3,29,1,Brian Pearson made Layup.
North Carolina A&T;,Savannah State,10,6,5,1,0,Steven Burrough Turnover.
North Carolina A&T;,Savannah State,10,6,5,2,0,Troyce Manassa Steal.
North Carolina A&T;,Savannah State,10,6,5,3,0,Foul on Khary Doby.
North Carolina A&T;,Savannah State,10,6,5,3,0,Official TV Timeout
North Carolina A&T;,Savannah State,10,7,5,3,1,Troyce Manassa made Free Throw.
North Carolina A&T;,Savannah State,10,8,5,3,1,Troyce Manassa made Free Throw.
North Carolina A&T;,Savannah State,10,8,5,23,0,Sam Hunt missed Jumper.
North Carolina A&T;,Savannah State,10,8,5,23,0,Lenjo Kilo Defensive Rebound.
North Carolina A&T;,Savannah State,10,8,5,49,0,Isaiah Felder missed Three Point Jumper.
North Carolina A&T;,Savannah State,10,8,5,49,0,Bruce Beckford Defensive Rebound.
North Carolina A&T;,Savannah State,10,8,6,3,0,Nick Reese missed Layup.
