Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Texas A&M-CC;,Sam Houston State,0,0,0,18,0,Rashawn Thomas missed Jumper.
Texas A&M-CC;,Sam Houston State,0,0,0,18,0,Jamal Williams Defensive Rebound.
Texas A&M-CC;,Sam Houston State,0,0,0,39,0,Jovante' Spivey missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,0,0,0,39,0,Rashawn Thomas Defensive Rebound.
Texas A&M-CC;,Sam Houston State,0,0,0,48,0,Foul on Albert Almanza.
Texas A&M-CC;,Sam Houston State,0,0,0,58,0,Rashawn Thomas Turnover.
Texas A&M-CC;,Sam Houston State,0,0,0,58,0,Foul on Rashawn Thomas.
Texas A&M-CC;,Sam Houston State,0,0,1,12,0,Albert Almanza missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,0,0,1,12,0,Jamal Williams Offensive Rebound.
Texas A&M-CC;,Sam Houston State,0,0,1,16,0,Jamal Williams missed Layup.
Texas A&M-CC;,Sam Houston State,0,0,1,16,0,Rashawn Thomas Defensive Rebound.
Texas A&M-CC;,Sam Houston State,0,0,1,25,0,Brandon Pye missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,0,0,1,25,0,Jelani Currie Offensive Rebound.
Texas A&M-CC;,Sam Houston State,2,0,1,29,1,Hameed Ali made Jumper. Assisted by Brandon Pye.
Texas A&M-CC;,Sam Houston State,2,0,1,45,0,Aurimas Majauskas missed Layup.
Texas A&M-CC;,Sam Houston State,2,0,1,45,0,Rashawn Thomas Block.
Texas A&M-CC;,Sam Houston State,2,0,1,46,0,Aurimas Majauskas Offensive Rebound.
Texas A&M-CC;,Sam Houston State,2,2,1,52,1,Aurimas Majauskas made Layup. Assisted by Jamal Williams.
Texas A&M-CC;,Sam Houston State,2,2,2,11,0,Hameed Ali missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,2,2,2,11,0,Jelani Currie Offensive Rebound.
Texas A&M-CC;,Sam Houston State,5,2,2,42,1,Brandon Pye made Three Point Jumper. Assisted by Hameed Ali.
Texas A&M-CC;,Sam Houston State,5,5,2,52,1,Dakarai Henderson made Three Point Jumper. Assisted by Jamal Williams.
Texas A&M-CC;,Sam Houston State,5,5,2,52,0,Foul on Rashawn Thomas.
Texas A&M-CC;,Sam Houston State,5,5,2,52,0,Dakarai Henderson missed Free Throw.
Texas A&M-CC;,Sam Houston State,5,5,2,52,0,Jelani Currie Defensive Rebound.
Texas A&M-CC;,Sam Houston State,8,5,3,5,1,Bryce Douvier made Three Point Jumper. Assisted by Ehab Amin.
Texas A&M-CC;,Sam Houston State,8,5,3,20,0,Jamal Williams missed Layup.
Texas A&M-CC;,Sam Houston State,8,5,3,20,0,Hameed Ali Defensive Rebound.
Texas A&M-CC;,Sam Houston State,8,5,3,27,0,Jelani Currie missed Layup.
Texas A&M-CC;,Sam Houston State,8,5,3,27,0,Aurimas Majauskas Defensive Rebound.
Texas A&M-CC;,Sam Houston State,8,5,3,33,0,Jamal Williams missed Layup.
Texas A&M-CC;,Sam Houston State,8,5,3,33,0,Ehab Amin Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,5,3,41,1,Hameed Ali made Three Point Jumper. Assisted by Hameed Ali.
Texas A&M-CC;,Sam Houston State,11,5,4,0,0,Foul on Bryce Douvier.
Texas A&M-CC;,Sam Houston State,11,5,4,0,0,Jovante' Spivey missed Free Throw.
Texas A&M-CC;,Sam Houston State,11,5,4,0,0,Sam Houston St Deadball Team Rebound.
Texas A&M-CC;,Sam Houston State,11,6,4,0,1,Jovante' Spivey made Free Throw.
Texas A&M-CC;,Sam Houston State,11,6,4,29,0,Hameed Ali missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,11,6,4,29,0,Jovante' Spivey Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,4,35,0,Jovante' Spivey missed Layup.
Texas A&M-CC;,Sam Houston State,11,6,4,35,0,Bryce Douvier Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,4,47,0,Foul on Albert Almanza.
Texas A&M-CC;,Sam Houston State,11,6,4,56,0,Brandon Pye missed Jumper.
Texas A&M-CC;,Sam Houston State,11,6,4,56,0,Jamal Williams Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,5,13,0,Jamal Williams missed Jumper.
Texas A&M-CC;,Sam Houston State,11,6,5,13,0,Joe Kilgore Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,5,24,0,Hameed Ali missed Jumper.
Texas A&M-CC;,Sam Houston State,11,6,5,24,0,Dakarai Henderson Defensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,5,49,0,Foul on Hameed Ali.
Texas A&M-CC;,Sam Houston State,11,6,6,0,0,Dakarai Henderson missed Three Point Jumper.
Texas A&M-CC;,Sam Houston State,11,6,6,0,0,Torry Butler Offensive Rebound.
Texas A&M-CC;,Sam Houston State,11,6,6,3,0,Foul on Emmanuel Toney.
Texas A&M-CC;,Sam Houston State,11,6,6,10,0,Foul on Emmanuel Toney.
Texas A&M-CC;,Sam Houston State,11,6,6,11,0,Jamal Williams Turnover.
Texas A&M-CC;,Sam Houston State,11,6,6,12,0,Ehab Amin Steal.
