Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Ole Miss,Texas A&M;,0,0,0,0,0,Jump Ball won by Texas A&M;
Ole Miss,Texas A&M;,0,2,0,20,1,Tyler Davis made Layup. Assisted by Anthony Collins.
Ole Miss,Texas A&M;,2,2,0,47,1,Sebastian Saiz made Jumper. Assisted by Tomasz Gielo.
Ole Miss,Texas A&M;,2,2,1,4,0,Tyler Davis missed Jumper.
Ole Miss,Texas A&M;,2,2,1,4,0,Tomasz Gielo Defensive Rebound.
Ole Miss,Texas A&M;,2,2,1,19,0,Sebastian Saiz missed Three Point Jumper.
Ole Miss,Texas A&M;,2,2,1,19,0,Anthony Collins Defensive Rebound.
Ole Miss,Texas A&M;,2,4,1,19,1,Anthony Collins made Jumper.
Ole Miss,Texas A&M;,4,4,1,49,1,Sebastian Saiz made Layup. Assisted by Martavious Newby.
Ole Miss,Texas A&M;,4,6,1,56,1,Alex Caruso made Layup. Assisted by Anthony Collins.
Ole Miss,Texas A&M;,4,6,2,24,0,Martavious Newby missed Jumper.
Ole Miss,Texas A&M;,4,6,2,24,0,Jalen Jones Defensive Rebound.
Ole Miss,Texas A&M;,4,6,2,36,0,Jalen Jones missed Three Point Jumper.
Ole Miss,Texas A&M;,4,6,2,36,0,Sebastian Saiz Defensive Rebound.
Ole Miss,Texas A&M;,7,6,2,57,1,Tomasz Gielo made Three Point Jumper. Assisted by Rasheed Brooks.
Ole Miss,Texas A&M;,7,6,3,21,0,Anthony Collins missed Layup.
Ole Miss,Texas A&M;,7,6,3,21,0,Ole Miss Defensive Rebound.
Ole Miss,Texas A&M;,10,6,3,35,1,Tomasz Gielo made Three Point Jumper. Assisted by Martavious Newby.
Ole Miss,Texas A&M;,10,6,3,46,0,Danuel House Turnover.
Ole Miss,Texas A&M;,10,6,3,46,0,Rasheed Brooks Steal.
Ole Miss,Texas A&M;,10,6,4,4,0,Sebastian Saiz Turnover.
Ole Miss,Texas A&M;,10,6,4,4,0,Official TV Timeout
Ole Miss,Texas A&M;,10,6,4,22,0,Tyler Davis Turnover.
Ole Miss,Texas A&M;,10,6,4,35,0,Stefan Moody missed Three Point Jumper.
Ole Miss,Texas A&M;,10,6,4,35,0,Anthony Collins Block.
Ole Miss,Texas A&M;,10,6,4,35,0,Ole Miss Offensive Rebound.
Ole Miss,Texas A&M;,10,6,4,39,0,Foul on Danuel House.
Ole Miss,Texas A&M;,10,6,4,46,0,Martavious Newby missed Layup.
Ole Miss,Texas A&M;,10,6,4,46,0,Martavious Newby Offensive Rebound.
Ole Miss,Texas A&M;,10,6,4,50,0,Martavious Newby missed Layup.
Ole Miss,Texas A&M;,10,6,4,50,0,Danuel House Defensive Rebound.
Ole Miss,Texas A&M;,10,6,5,2,0,Tyler Davis missed Jumper.
Ole Miss,Texas A&M;,10,6,5,2,0,Tomasz Gielo Block.
Ole Miss,Texas A&M;,10,6,5,2,0,Stefan Moody Defensive Rebound.
Ole Miss,Texas A&M;,12,6,5,9,1,Rasheed Brooks made Layup. Assisted by Stefan Moody.
Ole Miss,Texas A&M;,12,6,5,28,0,Danuel House missed Jumper.
Ole Miss,Texas A&M;,12,6,5,28,0,Ole Miss Defensive Rebound.
Ole Miss,Texas A&M;,14,6,5,39,1,Rasheed Brooks made Jumper.
Ole Miss,Texas A&M;,14,6,6,1,0,Foul on Tomasz Gielo.
Ole Miss,Texas A&M;,14,8,6,11,1,Jalen Jones made Layup. Assisted by Danuel House.
Ole Miss,Texas A&M;,14,8,6,28,0,Foul on Admon Gilder.
Ole Miss,Texas A&M;,14,8,6,31,0,Rasheed Brooks missed Three Point Jumper.
Ole Miss,Texas A&M;,14,8,6,31,0,Tavario Miller Defensive Rebound.
Ole Miss,Texas A&M;,14,8,6,49,0,Jalen Jones missed Layup.
Ole Miss,Texas A&M;,14,8,6,49,0,Texas A&M; Offensive Rebound.
Ole Miss,Texas A&M;,14,8,6,56,0,Foul on Jalen Jones.
Ole Miss,Texas A&M;,14,8,6,56,0,Jalen Jones Turnover.
Ole Miss,Texas A&M;,17,8,7,1,1,Stefan Moody made Three Point Jumper.
Ole Miss,Texas A&M;,17,8,7,24,0,Alex Caruso missed Jumper.
Ole Miss,Texas A&M;,17,8,7,24,0,Tavario Miller Offensive Rebound.
Ole Miss,Texas A&M;,17,11,7,32,1,DJ Hogg made Three Point Jumper. Assisted by Tavario Miller.
Ole Miss,Texas A&M;,20,11,8,1,1,Stefan Moody made Three Point Jumper.
Ole Miss,Texas A&M;,20,13,8,27,1,Admon Gilder made Jumper.
Ole Miss,Texas A&M;,20,13,8,27,0,Foul on Anthony Perez.
Ole Miss,Texas A&M;,20,13,8,27,0,Official TV Timeout
Ole Miss,Texas A&M;,20,14,8,27,1,Admon Gilder made Free Throw.
Ole Miss,Texas A&M;,20,14,8,37,0,Anthony Perez missed Three Point Jumper.
Ole Miss,Texas A&M;,20,14,8,37,0,Sebastian Saiz Offensive Rebound.
Ole Miss,Texas A&M;,20,14,8,41,0,Sebastian Saiz missed Jumper.
Ole Miss,Texas A&M;,20,14,8,41,0,Anthony Collins Defensive Rebound.
Ole Miss,Texas A&M;,20,14,8,50,0,Admon Gilder missed Jumper.
Ole Miss,Texas A&M;,20,14,8,50,0,Sebastian Saiz Defensive Rebound.
Ole Miss,Texas A&M;,20,14,9,2,0,Sebastian Saiz missed Three Point Jumper.
Ole Miss,Texas A&M;,20,14,9,2,0,Danuel House Defensive Rebound.
Ole Miss,Texas A&M;,20,14,9,30,0,Danuel House missed Three Point Jumper.
Ole Miss,Texas A&M;,20,14,9,30,0,Martavious Newby Defensive Rebound.
Ole Miss,Texas A&M;,23,14,9,46,1,Stefan Moody made Three Point Jumper.
Ole Miss,Texas A&M;,23,14,9,53,0,Foul on Anthony Perez.
Ole Miss,Texas A&M;,23,15,9,53,1,Danuel House made Free Throw.
Ole Miss,Texas A&M;,23,16,9,53,1,Danuel House made Free Throw.
Ole Miss,Texas A&M;,23,16,10,10,0,Stefan Moody missed Three Point Jumper.
Ole Miss,Texas A&M;,23,16,10,10,0,Jalen Jones Defensive Rebound.
Ole Miss,Texas A&M;,23,16,10,20,0,Jalen Jones missed Layup.
Ole Miss,Texas A&M;,23,16,10,20,0,Sebastian Saiz Defensive Rebound.
Ole Miss,Texas A&M;,25,16,10,33,1,Tomasz Gielo made Jumper.
Ole Miss,Texas A&M;,25,19,10,58,1,DJ Hogg made Three Point Jumper. Assisted by Admon Gilder.
Ole Miss,Texas A&M;,25,19,11,16,0,Donte Fitzpatrick-Dorsey missed Layup.
Ole Miss,Texas A&M;,25,19,11,16,0,Admon Gilder Defensive Rebound.
Ole Miss,Texas A&M;,25,21,11,22,1,Admon Gilder made Layup.
Ole Miss,Texas A&M;,25,21,11,57,0,Ole Miss  Turnover.
Ole Miss,Texas A&M;,25,21,12,19,0,Tonny Trocha-Morelos missed Layup.
Ole Miss,Texas A&M;,25,21,12,19,0,Texas A&M; Offensive Rebound.
Ole Miss,Texas A&M;,25,21,12,19,0,Official TV Timeout
Ole Miss,Texas A&M;,25,21,12,27,0,Admon Gilder missed Three Point Jumper.
Ole Miss,Texas A&M;,25,21,12,27,0,Tomasz Gielo Defensive Rebound.
Ole Miss,Texas A&M;,25,21,12,40,0,Foul on Sebastian Saiz.
Ole Miss,Texas A&M;,25,21,12,40,0,Sebastian Saiz Turnover.
Ole Miss,Texas A&M;,25,23,12,58,1,Danuel House made Layup.
Ole Miss,Texas A&M;,25,23,12,58,0,Foul on Sebastian Saiz.
