Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
North Carolina A&T;,Charlotte,0,0,0,13,0,Lamont Middleton missed Three Point Jumper.
North Carolina A&T;,Charlotte,0,0,0,13,0,Pierria Henry Defensive Rebound.
North Carolina A&T;,Charlotte,0,0,0,28,0,Foul on Bruce Beckford.
North Carolina A&T;,Charlotte,0,0,0,32,0,Charlotte  Timeout
North Carolina A&T;,Charlotte,0,0,0,47,0,Ben Cherry missed Three Point Jumper.
North Carolina A&T;,Charlotte,0,0,0,47,0,Richaud Pack Defensive Rebound.
North Carolina A&T;,Charlotte,0,0,0,55,0,Richaud Pack missed Layup.
North Carolina A&T;,Charlotte,0,0,0,55,0,Pierria Henry Block.
North Carolina A&T;,Charlotte,0,0,0,56,0,Willie Clayton Defensive Rebound.
North Carolina A&T;,Charlotte,0,2,1,1,1,Mike Thorne Jr. made Dunk. Assisted by Terrence Williams.
North Carolina A&T;,Charlotte,2,2,1,24,1,Bruce Beckford made Jumper.
North Carolina A&T;,Charlotte,2,4,1,31,1,Pierria Henry made Layup.
North Carolina A&T;,Charlotte,4,4,2,7,1,Bruce Beckford made Jumper. Assisted by Lamont Middleton.
North Carolina A&T;,Charlotte,4,6,2,26,1,Mike Thorne Jr. made Jumper.
North Carolina A&T;,Charlotte,4,6,2,46,0,Bruce Beckford missed Three Point Jumper.
North Carolina A&T;,Charlotte,4,6,2,46,0,Jeremy Underwood Offensive Rebound.
North Carolina A&T;,Charlotte,4,6,2,51,0,Jeremy Underwood missed Three Point Jumper.
North Carolina A&T;,Charlotte,4,6,2,51,0,Mike Thorne Jr. Defensive Rebound.
North Carolina A&T;,Charlotte,4,6,3,9,0,Terrence Williams missed Jumper.
North Carolina A&T;,Charlotte,4,6,3,9,0,Bryan Akinkugbe Defensive Rebound.
North Carolina A&T;,Charlotte,4,6,3,36,0,Richaud Pack missed Three Point Jumper.
North Carolina A&T;,Charlotte,4,6,3,36,0,Terrence Williams Defensive Rebound.
North Carolina A&T;,Charlotte,4,6,3,48,0,Foul on Bryan Akinkugbe.
North Carolina A&T;,Charlotte,4,6,3,48,0,Willie Clayton missed Free Throw.
North Carolina A&T;,Charlotte,4,6,3,48,0,Charlotte Deadball Team Rebound.
North Carolina A&T;,Charlotte,4,7,3,48,1,Willie Clayton made Free Throw.
North Carolina A&T;,Charlotte,4,7,3,55,0,Foul on Willie Clayton.
North Carolina A&T;,Charlotte,5,7,3,55,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Charlotte,6,7,3,55,1,Lamont Middleton made Free Throw.
North Carolina A&T;,Charlotte,6,10,4,6,1,Ben Cherry made Three Point Jumper. Assisted by Pierria Henry.
North Carolina A&T;,Charlotte,6,10,4,16,0,Lamont Middleton missed Jumper.
North Carolina A&T;,Charlotte,6,10,4,16,0,Mike Thorne Jr. Defensive Rebound.
North Carolina A&T;,Charlotte,6,13,4,25,1,Ben Cherry made Three Point Jumper. Assisted by Pierria Henry.
North Carolina A&T;,Charlotte,8,13,4,41,1,Jeremy Underwood made Layup.
North Carolina A&T;,Charlotte,8,16,5,10,1,Pierria Henry made Three Point Jumper. Assisted by Ben Cherry.
North Carolina A&T;,Charlotte,11,16,5,27,1,Jeremy Underwood made Three Point Jumper.
North Carolina A&T;,Charlotte,11,19,5,44,1,Pierria Henry made Three Point Jumper. Assisted by Ben Cherry.
North Carolina A&T;,Charlotte,11,19,6,4,0,Bryan Akinkugbe missed Jumper.
North Carolina A&T;,Charlotte,11,19,6,4,0,Pierria Henry Defensive Rebound.
North Carolina A&T;,Charlotte,11,19,6,16,0,Pierria Henry missed Three Point Jumper.
North Carolina A&T;,Charlotte,11,19,6,16,0,Jeremy Underwood Defensive Rebound.
North Carolina A&T;,Charlotte,11,19,6,28,0,Official TV Timeout
North Carolina A&T;,Charlotte,11,19,6,36,0,Richaud Pack missed Three Point Jumper.
North Carolina A&T;,Charlotte,11,19,6,36,0,Willie Clayton Defensive Rebound.
North Carolina A&T;,Charlotte,11,19,6,39,0,Foul on Waylan Siverand.
North Carolina A&T;,Charlotte,11,19,7,7,0,Willie Clayton missed Jumper.
North Carolina A&T;,Charlotte,11,19,7,7,0,Willie Clayton Offensive Rebound.
North Carolina A&T;,Charlotte,11,21,7,10,1,Willie Clayton made Layup.
North Carolina A&T;,Charlotte,11,21,7,28,0,Bruce Beckford Turnover.
North Carolina A&T;,Charlotte,11,21,7,28,0,Pierria Henry Steal.
North Carolina A&T;,Charlotte,11,21,7,33,0,Foul on Shawn Lester.
North Carolina A&T;,Charlotte,11,21,7,33,0,Shawn Lester Turnover.
North Carolina A&T;,Charlotte,11,21,7,46,0,Khary Doby missed Three Point Jumper.
North Carolina A&T;,Charlotte,11,21,7,46,0,Charlotte Defensive Rebound.
North Carolina A&T;,Charlotte,11,21,8,9,0,Shawn Lester missed Three Point Jumper.
North Carolina A&T;,Charlotte,11,21,8,9,0,Waylan Siverand Defensive Rebound.
North Carolina A&T;,Charlotte,14,21,8,26,1,Khary Doby made Three Point Jumper. Assisted by Jeremy Underwood.
North Carolina A&T;,Charlotte,14,21,8,37,0,Charlotte  Timeout
North Carolina A&T;,Charlotte,14,21,8,40,0,Denzel Ingram missed Jumper.
North Carolina A&T;,Charlotte,14,21,8,40,0,Maurice Taylor Defensive Rebound.
North Carolina A&T;,Charlotte,14,21,9,6,0,Lamont Middleton missed Three Point Jumper.
North Carolina A&T;,Charlotte,14,21,9,6,0,Waylan Siverand Offensive Rebound.
North Carolina A&T;,Charlotte,14,21,9,8,0,Foul on Pierria Henry.
North Carolina A&T;,Charlotte,14,21,9,8,0,Official TV Timeout
North Carolina A&T;,Charlotte,16,21,9,27,1,Khary Doby made Jumper. Assisted by Richaud Pack.
North Carolina A&T;,Charlotte,16,21,10,5,0,Marcus Bryan missed Layup.
North Carolina A&T;,Charlotte,16,21,10,5,0,Lamont Middleton Block.
North Carolina A&T;,Charlotte,16,21,10,7,0,Marcus Bryan Offensive Rebound.
North Carolina A&T;,Charlotte,16,21,10,7,0,Foul on Khary Doby.
North Carolina A&T;,Charlotte,16,22,10,7,1,Marcus Bryan made Free Throw.
North Carolina A&T;,Charlotte,16,23,10,7,1,Marcus Bryan made Free Throw.
North Carolina A&T;,Charlotte,18,23,10,22,1,Bruce Beckford made Jumper.
North Carolina A&T;,Charlotte,18,23,10,40,0,Shawn Lester missed Three Point Jumper.
North Carolina A&T;,Charlotte,18,23,10,40,0,Bruce Beckford Defensive Rebound.
North Carolina A&T;,Charlotte,18,23,10,41,0,Foul on Marcus Bryan.
North Carolina A&T;,Charlotte,18,23,10,47,0,Foul on Shawn Lester.
North Carolina A&T;,Charlotte,18,23,10,55,0,Foul on Cameron Blakley.
North Carolina A&T;,Charlotte,18,23,10,55,0,Jeremy Underwood missed Free Throw.
North Carolina A&T;,Charlotte,18,23,10,55,0,Jeremy Underwood missed Free Throw.
North Carolina A&T;,Charlotte,18,23,10,55,0,Mike Thorne Jr. Defensive Rebound.
North Carolina A&T;,Charlotte,18,23,11,9,0,Terrence Williams Turnover.
North Carolina A&T;,Charlotte,18,23,11,10,0,Maurice Taylor Steal.
North Carolina A&T;,Charlotte,18,23,11,13,0,Jeremy Underwood missed Layup.
