Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Alabama A&M;,Tennessee State,0,3,0,21,1,Chaed Wellian made Three Point Jumper. Assisted by Jaleel Queary.
Alabama A&M;,Tennessee State,0,3,0,35,0,Jerome Hunter missed Jumper.
Alabama A&M;,Tennessee State,0,3,0,35,0,Jaleel Queary Defensive Rebound.
Alabama A&M;,Tennessee State,0,3,0,53,0,Jaleel Queary missed Jumper.
Alabama A&M;,Tennessee State,0,3,0,53,0,M.J. Rhett Offensive Rebound.
Alabama A&M;,Tennessee State,0,5,1,24,1,Jamonte Graham made Jumper.
Alabama A&M;,Tennessee State,0,5,1,39,0,Jose Long missed Jumper.
Alabama A&M;,Tennessee State,0,5,1,39,0,M.J. Rhett Defensive Rebound.
Alabama A&M;,Tennessee State,0,5,2,11,0,Jamonte Graham missed Jumper.
Alabama A&M;,Tennessee State,0,5,2,11,0,Jerome Hunter Defensive Rebound.
Alabama A&M;,Tennessee State,3,5,2,24,1,Jeremy Crutcher made Three Point Jumper.
Alabama A&M;,Tennessee State,3,5,2,47,0,Chaed Wellian Turnover.
Alabama A&M;,Tennessee State,3,5,2,48,0,Jeremy Crutcher Steal.
Alabama A&M;,Tennessee State,5,5,2,50,1,Jeremy Crutcher made Layup.
Alabama A&M;,Tennessee State,5,5,2,50,0,Foul on Jaleel Queary.
Alabama A&M;,Tennessee State,5,5,2,52,0,Jeremy Crutcher missed Free Throw.
Alabama A&M;,Tennessee State,5,5,2,52,0,Chaed Wellian Defensive Rebound.
Alabama A&M;,Tennessee State,5,7,3,8,1,Jay Harris made Jumper.
Alabama A&M;,Tennessee State,8,7,3,31,1,Brandon Ellis made Three Point Jumper. Assisted by Jeremy Crutcher.
Alabama A&M;,Tennessee State,8,7,3,35,0,Chaed Wellian missed Three Point Jumper.
Alabama A&M;,Tennessee State,8,7,3,35,0,Patrick Miller Offensive Rebound.
Alabama A&M;,Tennessee State,8,7,3,47,0,Jamonte Graham Turnover.
Alabama A&M;,Tennessee State,8,7,4,25,0,Jeremy Crutcher missed Three Point Jumper.
Alabama A&M;,Tennessee State,8,7,4,25,0,Jose Long Offensive Rebound.
Alabama A&M;,Tennessee State,11,7,4,25,1,Brandon Ellis made Three Point Jumper.
Alabama A&M;,Tennessee State,11,7,4,25,0,Foul on Brandon Ellis.
Alabama A&M;,Tennessee State,11,7,4,25,0,Official TV Timeout
Alabama A&M;,Tennessee State,11,7,4,40,0,Jay Harris Turnover.
Alabama A&M;,Tennessee State,11,7,4,40,0,Brandon Ellis Steal.
Alabama A&M;,Tennessee State,11,7,4,40,0,Foul on Jay Harris.
Alabama A&M;,Tennessee State,11,7,5,1,0,Jeremy Crutcher Turnover.
Alabama A&M;,Tennessee State,11,7,5,8,0,Foul on Jeremy Crutcher.
Alabama A&M;,Tennessee State,11,8,5,8,1,Patrick Miller made Free Throw.
Alabama A&M;,Tennessee State,11,9,5,8,1,Patrick Miller made Free Throw.
Alabama A&M;,Tennessee State,14,9,5,29,1,Jose Long made Three Point Jumper. Assisted by Jerome Hunter.
Alabama A&M;,Tennessee State,14,11,5,55,1,Chaed Wellian made Jumper. Assisted by Jay Harris.
Alabama A&M;,Tennessee State,14,11,6,24,0,Brandon Ellis Turnover.
Alabama A&M;,Tennessee State,14,13,6,36,1,Patrick Miller made Layup.
Alabama A&M;,Tennessee State,14,13,7,2,0,Tyler Davis missed Three Point Jumper.
Alabama A&M;,Tennessee State,14,13,7,2,0,Patrick Miller Defensive Rebound.
Alabama A&M;,Tennessee State,14,13,7,7,0,Patrick Miller Turnover.
Alabama A&M;,Tennessee State,14,13,7,22,0,Brandon Ellis missed Jumper.
Alabama A&M;,Tennessee State,14,13,7,22,0,Jay Harris Block.
Alabama A&M;,Tennessee State,14,13,7,27,0,Demarquelle Tabb Offensive Rebound.
Alabama A&M;,Tennessee State,14,13,7,27,0,Foul on Chaed Wellian.
Alabama A&M;,Tennessee State,14,13,7,35,0,Justin Colvin missed Three Point Jumper.
Alabama A&M;,Tennessee State,14,13,7,35,0,Jordan Gaither Defensive Rebound.
