Away Team,Home Team,Away Score, Home Score,Minute,Second,isScoringPosession,Desc.
Incarnate Word,Texas A&M-CC;,0,0,0,11,0,Jalin Hart Turnover.
Incarnate Word,Texas A&M-CC;,0,0,0,13,0,Kareem South Steal.
Incarnate Word,Texas A&M-CC;,0,0,0,15,0,Rashawn Thomas Turnover.
Incarnate Word,Texas A&M-CC;,0,0,0,16,0,Tyler Singleton Steal.
Incarnate Word,Texas A&M-CC;,0,0,0,22,0,Sam Burmeister missed Three Point Jumper.
Incarnate Word,Texas A&M-CC;,0,0,0,22,0,Joseph Kilgore Defensive Rebound.
Incarnate Word,Texas A&M-CC;,0,0,0,32,0,Foul on Simi Socks.
Incarnate Word,Texas A&M-CC;,0,0,0,58,0,Joseph Kilgore missed Jumper.
Incarnate Word,Texas A&M-CC;,0,0,0,58,0,Shawn Johnson Defensive Rebound.
Incarnate Word,Texas A&M-CC;,3,0,1,18,1,Simi Socks made Three Point Jumper. Assisted by Tyler Singleton.
Incarnate Word,Texas A&M-CC;,3,0,1,46,0,Kareem South missed Jumper.
Incarnate Word,Texas A&M-CC;,3,0,1,46,0,Rashawn Thomas Offensive Rebound.
Incarnate Word,Texas A&M-CC;,3,2,1,49,1,Rashawn Thomas made Layup.
Incarnate Word,Texas A&M-CC;,3,2,1,54,0,Simi Socks Turnover.
Incarnate Word,Texas A&M-CC;,3,2,1,55,0,Ehab Amin Steal.
Incarnate Word,Texas A&M-CC;,3,5,2,6,1,Ehab Amin made Three Point Jumper. Assisted by Joseph Kilgore.
Incarnate Word,Texas A&M-CC;,3,5,2,27,0,Jalin Hart missed Three Point Jumper.
Incarnate Word,Texas A&M-CC;,3,5,2,27,0,Ehab Amin Defensive Rebound.
Incarnate Word,Texas A&M-CC;,3,5,2,34,0,Joseph Kilgore missed Jumper.
Incarnate Word,Texas A&M-CC;,3,5,2,34,0,Tyler Singleton Defensive Rebound.
Incarnate Word,Texas A&M-CC;,3,5,2,38,0,Tyler Singleton Turnover.
Incarnate Word,Texas A&M-CC;,3,5,2,39,0,Ehab Amin Steal.
Incarnate Word,Texas A&M-CC;,3,5,2,41,0,Ehab Amin missed Layup.
Incarnate Word,Texas A&M-CC;,3,5,2,41,0,Kareem South Offensive Rebound.
Incarnate Word,Texas A&M-CC;,3,7,3,2,1,Rashawn Thomas made Layup. Assisted by Joseph Kilgore.
Incarnate Word,Texas A&M-CC;,3,7,3,32,0,Tyler Singleton missed Jumper.
Incarnate Word,Texas A&M-CC;,3,7,3,32,0,Jalin Hart Offensive Rebound.
Incarnate Word,Texas A&M-CC;,3,7,3,42,0,Shawn Johnson Turnover.
