Away Team,Home Team,Away Score,Home Score,Minute,Second,isScoringPosession,Desc.
Southern,Texas A&M;,0,0,0,18,0,J'Mychal Reese missed Three Point Jumper.
Southern,Texas A&M;,0,0,0,18,0,Brandon Moore Defensive Rebound.
Southern,Texas A&M;,0,0,0,48,0,Brandon Moore missed Jumper.
Southern,Texas A&M;,0,0,0,48,0,Ray Turner Defensive Rebound.
Southern,Texas A&M;,0,0,1,6,0,Foul on Brandon Moore
Southern,Texas A&M;,0,0,1,10,0,Elston Turner Turnover.
Southern,Texas A&M;,0,0,1,12,0,Brandon Moore Steal.
Southern,Texas A&M;,0,0,1,27,0,Jameel Grace missed Three Point Jumper.
Southern,Texas A&M;,0,0,1,27,0,Elston Turner Defensive Rebound.
Southern,Texas A&M;,0,0,1,39,0,Ray Turner missed Jumper.
Southern,Texas A&M;,0,0,1,39,0,Javan Mitchell Defensive Rebound.
Southern,Texas A&M;,2,0,1,49,1,Brandon Moore made Jumper.
Southern,Texas A&M;,2,0,2,4,0,Elston Turner missed Three Point Jumper.
Southern,Texas A&M;,2,0,2,4,0,Southern University Defensive Re.
Southern,Texas A&M;,2,0,2,25,0,Derick Beltran missed Three Point Jumper.
Southern,Texas A&M;,2,0,2,25,0,J'Mychal Reese Defensive Rebound.
Southern,Texas A&M;,2,0,2,44,0,Alex Caruso Turnover.
Southern,Texas A&M;,2,0,3,0,0,Foul on Ray Turner
Southern,Texas A&M;,3,0,3,0,1,Cameron Monroe made Free Throw.
Southern,Texas A&M;,4,0,3,0,1,Cameron Monroe made Free Throw.
Southern,Texas A&M;,4,2,3,7,1,Ray Turner made Dunk.  Assisted by Alex Caruso.
Southern,Texas A&M;,6,2,3,23,1,Cameron Monroe made Jumper.  Assisted by Javan Mitchell.
Southern,Texas A&M;,6,2,3,38,0,Alex Caruso Turnover.
Southern,Texas A&M;,6,2,3,39,0,Cameron Monroe Steal.
Southern,Texas A&M;,6,2,3,44,0,Derick Beltran Turnover.
Southern,Texas A&M;,6,4,4,16,1,Jordan Green made Layup.
Southern,Texas A&M;,8,4,4,41,1,Javan Mitchell made Layup.  Assisted by Cameron Monroe.
